tree_id,split,n_dets,naive_total,naive_B1,naive_B2,naive_B3,naive_B4,active_B1,active_B2,active_B3,active_B4,max_B3,ratio_B3_total,ratio_B4_total,ratio_B1_total,pass_selector_iter7,pass_geometric_mean_blend,pass_visibility,pass_side_coverage,pass_median3_floor,pass_density_scaled_vis
DAMIMAS_A21B_0760,test,17,17,0,0,11,6,0,0,4,4,3,0.6470588235294118,0.35294117647058826,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0761,train,23,23,2,4,12,5,2,3,4,3,4,0.5217391304347826,0.21739130434782608,0.08695652173913043,1,1,1,1,1,1
DAMIMAS_A21B_0762,val,10,10,0,2,8,0,0,2,4,0,2,0.8,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0763,train,3,3,0,0,3,0,0,0,3,0,1,1.0,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0764,train,12,12,0,2,7,3,0,2,4,2,3,0.5833333333333334,0.25,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0765,train,18,18,4,2,9,3,4,2,4,3,3,0.5,0.16666666666666666,0.2222222222222222,1,1,1,1,1,1
DAMIMAS_A21B_0766,train,14,14,2,2,6,4,2,2,4,4,2,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0767,train,16,16,3,4,8,1,3,4,4,1,3,0.5,0.0625,0.1875,1,1,1,1,1,1
DAMIMAS_A21B_0768,train,16,16,5,2,9,0,4,2,4,0,3,0.5625,0.0,0.3125,1,1,1,1,1,1
DAMIMAS_A21B_0769,train,26,26,0,2,18,6,0,2,4,3,6,0.6923076923076923,0.23076923076923078,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0770,train,19,19,0,3,12,4,0,3,4,3,4,0.631578947368421,0.21052631578947367,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0771,val,15,15,0,7,7,1,0,4,4,1,2,0.4666666666666667,0.06666666666666667,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0772,train,9,9,5,0,4,0,4,0,4,0,1,0.4444444444444444,0.0,0.5555555555555556,1,1,1,1,1,1
DAMIMAS_A21B_0773,train,16,16,3,2,10,1,3,2,4,1,3,0.625,0.0625,0.1875,1,1,1,1,1,1
DAMIMAS_A21B_0774,train,8,8,1,1,6,0,1,1,4,0,2,0.75,0.0,0.125,0,0,0,0,0,0
DAMIMAS_A21B_0775,val,17,17,0,5,12,0,0,4,4,0,4,0.7058823529411765,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0776,val,17,17,2,3,8,4,2,3,4,4,3,0.47058823529411764,0.23529411764705882,0.11764705882352941,1,1,1,1,1,1
DAMIMAS_A21B_0777,train,18,18,6,0,6,6,4,0,4,4,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,1
DAMIMAS_A21B_0778,test,9,9,0,0,5,4,0,0,4,3,2,0.5555555555555556,0.4444444444444444,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0779,train,14,14,3,3,8,0,3,3,4,0,2,0.5714285714285714,0.0,0.21428571428571427,1,1,1,1,1,1
DAMIMAS_A21B_0780,train,7,7,0,0,1,6,0,0,1,4,1,0.14285714285714285,0.8571428571428571,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0781,train,22,22,0,7,9,6,0,4,4,4,3,0.4090909090909091,0.2727272727272727,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0782,val,7,7,0,0,6,1,0,0,4,1,2,0.8571428571428571,0.14285714285714285,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0783,val,23,23,3,3,13,4,3,3,4,3,4,0.5652173913043478,0.17391304347826086,0.13043478260869565,1,1,1,1,1,1
DAMIMAS_A21B_0784,train,13,13,0,6,6,1,0,4,3,1,2,0.46153846153846156,0.07692307692307693,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0785,train,14,14,0,4,10,0,0,3,4,0,3,0.7142857142857143,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0786,val,6,6,2,2,2,0,2,2,2,0,1,0.3333333333333333,0.0,0.3333333333333333,1,1,1,1,1,1
DAMIMAS_A21B_0787,val,12,12,0,5,7,0,0,4,4,0,2,0.5833333333333334,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0788,train,21,21,0,2,14,5,0,2,4,4,4,0.6666666666666666,0.23809523809523808,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0789,train,26,26,4,8,7,7,3,4,4,4,3,0.2692307692307692,0.2692307692307692,0.15384615384615385,1,1,1,1,1,1
DAMIMAS_A21B_0790,train,15,15,4,0,11,0,3,0,4,0,4,0.7333333333333333,0.0,0.26666666666666666,1,1,1,1,1,1
DAMIMAS_A21B_0791,test,9,9,0,2,7,0,0,2,4,0,2,0.7777777777777778,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0792,train,22,22,0,6,14,2,0,4,4,1,4,0.6363636363636364,0.09090909090909091,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0793,train,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0794,val,20,20,0,4,16,0,0,4,4,0,5,0.8,0.0,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0795,val,8,8,2,2,4,0,2,2,4,0,1,0.5,0.0,0.25,1,1,1,1,1,1
DAMIMAS_A21B_0796,val,13,13,0,0,11,2,0,0,4,2,3,0.8461538461538461,0.15384615384615385,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0797,train,13,13,2,7,4,0,2,4,3,0,2,0.3076923076923077,0.0,0.15384615384615385,1,1,1,1,1,1
DAMIMAS_A21B_0798,train,14,14,2,5,7,0,2,4,4,0,3,0.5,0.0,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0799,train,15,15,0,0,10,5,0,0,4,4,3,0.6666666666666666,0.3333333333333333,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0800,train,17,17,0,5,7,5,0,4,4,4,3,0.4117647058823529,0.29411764705882354,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0801,train,21,21,2,8,4,7,2,4,4,4,1,0.19047619047619047,0.3333333333333333,0.09523809523809523,1,1,1,1,1,1
DAMIMAS_A21B_0802,train,14,14,1,3,4,6,1,2,3,4,2,0.2857142857142857,0.42857142857142855,0.07142857142857142,1,1,1,1,1,1
DAMIMAS_A21B_0803,train,25,25,2,2,13,8,2,2,4,4,4,0.52,0.32,0.08,1,1,1,1,1,1
DAMIMAS_A21B_0804,train,17,17,2,4,9,2,2,3,4,2,3,0.5294117647058824,0.11764705882352941,0.11764705882352941,1,1,1,1,1,1
DAMIMAS_A21B_0805,train,26,26,5,7,7,7,4,4,4,4,2,0.2692307692307692,0.2692307692307692,0.19230769230769232,1,1,1,1,1,1
DAMIMAS_A21B_0806,train,14,14,2,0,10,2,2,0,4,2,3,0.7142857142857143,0.14285714285714285,0.14285714285714285,1,1,1,1,1,1
DAMIMAS_A21B_0807,train,20,20,0,2,2,16,0,2,2,4,1,0.1,0.8,0.0,1,1,1,1,1,1
DAMIMAS_A21B_0808,train,22,22,5,3,6,8,4,3,4,4,2,0.2727272727272727,0.36363636363636365,0.22727272727272727,1,1,1,1,1,1
DAMIMAS_A21B_0809,train,24,24,5,4,12,3,4,3,4,2,4,0.5,0.125,0.20833333333333334,1,1,1,1,1,1
DAMIMAS_A21B_0810,val,46,46,2,3,27,14,2,3,8,8,5,0.5869565217391305,0.30434782608695654,0.043478260869565216,0,0,0,0,0,0
DAMIMAS_A21B_0811,train,48,48,3,11,32,2,3,7,8,2,5,0.6666666666666666,0.041666666666666664,0.0625,0,0,0,0,0,0
DAMIMAS_A21B_0812,val,40,40,12,12,16,0,8,8,8,0,3,0.4,0.0,0.3,0,0,0,0,0,0
DAMIMAS_A21B_0813,test,23,23,3,0,17,3,3,0,7,3,3,0.7391304347826086,0.13043478260869565,0.13043478260869565,0,0,0,0,0,0
DAMIMAS_A21B_0814,test,24,24,0,0,21,3,0,0,8,3,4,0.875,0.125,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0815,train,51,51,5,9,34,3,5,7,8,3,5,0.6666666666666666,0.058823529411764705,0.09803921568627451,0,0,0,0,0,0
DAMIMAS_A21B_0816,train,45,45,5,13,26,1,5,6,8,1,6,0.5777777777777777,0.022222222222222223,0.1111111111111111,0,0,0,0,0,0
DAMIMAS_A21B_0817,val,28,28,14,7,7,0,8,7,7,0,1,0.25,0.0,0.5,0,0,0,0,0,0
DAMIMAS_A21B_0818,train,40,40,0,18,22,0,0,8,8,0,4,0.55,0.0,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0819,train,44,44,0,9,32,3,0,7,8,2,6,0.7272727272727273,0.06818181818181818,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0820,train,47,47,0,12,35,0,0,8,8,0,5,0.7446808510638298,0.0,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0821,val,23,23,9,5,8,1,8,4,4,1,3,0.34782608695652173,0.043478260869565216,0.391304347826087,0,0,0,0,0,0
DAMIMAS_A21B_0822,test,38,38,4,3,31,0,4,3,8,0,5,0.8157894736842105,0.0,0.10526315789473684,0,0,0,0,0,0
DAMIMAS_A21B_0823,train,57,57,8,5,37,7,6,5,8,4,6,0.6491228070175439,0.12280701754385964,0.14035087719298245,0,0,0,0,0,0
DAMIMAS_A21B_0824,val,41,41,9,22,10,0,8,8,8,0,2,0.24390243902439024,0.0,0.21951219512195122,0,0,0,0,0,0
DAMIMAS_A21B_0825,val,29,29,7,0,18,4,6,0,8,3,3,0.6206896551724138,0.13793103448275862,0.2413793103448276,0,0,0,0,0,0
DAMIMAS_A21B_0826,val,21,21,0,11,10,0,0,7,6,0,2,0.47619047619047616,0.0,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0827,train,45,45,5,4,31,5,5,4,8,3,5,0.6888888888888889,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0
DAMIMAS_A21B_0828,train,49,49,5,22,22,0,5,8,8,0,4,0.4489795918367347,0.0,0.10204081632653061,0,0,0,0,0,0
DAMIMAS_A21B_0829,val,33,33,7,5,17,4,6,5,7,4,3,0.5151515151515151,0.12121212121212122,0.21212121212121213,0,0,0,0,0,0
DAMIMAS_A21B_0830,train,34,34,13,7,14,0,8,7,8,0,3,0.4117647058823529,0.0,0.38235294117647056,0,0,0,0,0,0
DAMIMAS_A21B_0831,train,52,52,4,9,30,9,4,8,8,6,5,0.5769230769230769,0.17307692307692307,0.07692307692307693,0,0,0,0,0,0
DAMIMAS_A21B_0832,train,37,37,0,16,18,3,0,8,8,3,3,0.4864864864864865,0.08108108108108109,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0833,train,22,22,9,2,11,0,8,2,7,0,2,0.5,0.0,0.4090909090909091,0,0,0,0,0,0
DAMIMAS_A21B_0834,train,46,46,3,19,15,9,3,8,8,8,3,0.32608695652173914,0.1956521739130435,0.06521739130434782,0,0,0,0,0,0
DAMIMAS_A21B_0835,train,43,43,0,0,37,6,0,0,8,5,6,0.8604651162790697,0.13953488372093023,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0836,train,36,36,10,9,17,0,7,8,8,0,3,0.4722222222222222,0.0,0.2777777777777778,0,0,0,0,0,0
DAMIMAS_A21B_0837,train,35,35,9,2,23,1,8,2,8,1,4,0.6571428571428571,0.02857142857142857,0.2571428571428571,0,0,0,0,0,0
DAMIMAS_A21B_0838,train,38,38,0,3,14,21,0,3,8,8,3,0.3684210526315789,0.5526315789473685,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0839,val,35,35,5,6,23,1,5,6,8,1,4,0.6571428571428571,0.02857142857142857,0.14285714285714285,0,0,0,0,0,0
DAMIMAS_A21B_0840,train,45,45,8,22,15,0,7,8,8,0,3,0.3333333333333333,0.0,0.17777777777777778,0,0,0,0,0,0
DAMIMAS_A21B_0841,train,22,22,8,0,10,4,7,0,8,4,2,0.45454545454545453,0.18181818181818182,0.36363636363636365,1,1,1,1,1,1
DAMIMAS_A21B_0842,train,46,46,8,8,22,8,7,6,8,8,4,0.4782608695652174,0.17391304347826086,0.17391304347826086,0,0,0,0,0,0
DAMIMAS_A21B_0843,test,34,34,0,5,24,5,0,5,8,4,4,0.7058823529411765,0.14705882352941177,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0844,train,45,45,5,17,21,2,5,8,8,2,5,0.4666666666666667,0.044444444444444446,0.1111111111111111,0,0,0,0,0,0
DAMIMAS_A21B_0845,val,20,20,4,0,7,9,4,0,6,5,2,0.35,0.45,0.2,1,1,1,1,1,1
DAMIMAS_A21B_0846,train,26,26,0,15,11,0,0,8,8,0,2,0.4230769230769231,0.0,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0847,test,44,44,5,9,29,1,5,8,8,1,5,0.6590909090909091,0.022727272727272728,0.11363636363636363,0,0,0,0,0,0
DAMIMAS_A21B_0848,val,25,25,0,6,19,0,0,6,8,0,3,0.76,0.0,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0849,train,19,19,5,4,9,1,5,4,7,1,2,0.47368421052631576,0.05263157894736842,0.2631578947368421,0,0,0,0,0,0
DAMIMAS_A21B_0850,train,43,43,5,9,22,7,5,6,8,5,4,0.5116279069767442,0.16279069767441862,0.11627906976744186,0,0,0,0,0,0
DAMIMAS_A21B_0851,train,51,51,0,17,31,3,0,8,8,3,5,0.6078431372549019,0.058823529411764705,0.0,0,0,0,0,0,0
DAMIMAS_A21B_0852,train,14,14,4,10,0,0,4,7,0,0,0,0.0,0.0,0.2857142857142857,0,0,0,0,0,0
DAMIMAS_A21B_0853,train,31,31,7,6,17,1,7,6,8,1,3,0.5483870967741935,0.03225806451612903,0.22580645161290322,0,0,0,0,0,0
DAMIMAS_A21B_0854,train,44,44,11,10,15,8,8,8,8,6,3,0.3409090909090909,0.18181818181818182,0.25,0,0,0,0,0,0
LONSUM_A21A_0001,train,12,12,0,0,12,0,0,0,4,0,5,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0002,test,13,13,0,9,4,0,0,4,4,0,1,0.3076923076923077,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0003,val,15,15,0,0,7,8,0,0,4,3,3,0.4666666666666667,0.5333333333333333,0.0,0,0,0,0,0,0
LONSUM_A21A_0004,train,19,19,0,8,11,0,0,4,4,0,3,0.5789473684210527,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0005,train,11,11,0,0,9,2,0,0,4,2,4,0.8181818181818182,0.18181818181818182,0.0,1,1,1,1,1,1
LONSUM_A21A_0006,train,12,12,2,4,3,3,2,4,3,2,1,0.25,0.25,0.16666666666666666,1,1,1,1,1,1
LONSUM_A21A_0007,test,15,15,0,0,15,0,0,0,4,0,4,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0008,val,3,3,0,0,3,0,0,0,3,0,1,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0009,train,13,13,2,2,5,4,2,2,4,4,2,0.38461538461538464,0.3076923076923077,0.15384615384615385,1,1,1,1,1,1
LONSUM_A21A_0010,train,16,16,0,7,7,2,0,4,4,2,3,0.4375,0.125,0.0,1,1,1,1,1,1
LONSUM_A21A_0011,train,20,20,0,2,17,1,0,2,4,1,6,0.85,0.05,0.0,1,1,1,1,1,1
LONSUM_A21A_0012,train,11,11,0,5,4,2,0,4,3,2,2,0.36363636363636365,0.18181818181818182,0.0,1,1,1,1,1,1
LONSUM_A21A_0013,train,6,6,0,0,6,0,0,0,4,0,2,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0014,train,9,9,0,0,8,1,0,0,4,1,3,0.8888888888888888,0.1111111111111111,0.0,1,1,1,1,1,1
LONSUM_A21A_0015,train,17,17,0,0,13,4,0,0,4,3,4,0.7647058823529411,0.23529411764705882,0.0,1,1,1,1,1,1
LONSUM_A21A_0016,val,4,4,0,0,4,0,0,0,3,0,2,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0017,train,5,5,0,0,5,0,0,0,4,0,2,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0018,val,12,12,0,5,6,1,0,3,4,1,2,0.5,0.08333333333333333,0.0,1,1,1,1,1,1
LONSUM_A21A_0019,train,17,17,0,2,13,2,0,2,4,2,4,0.7647058823529411,0.11764705882352941,0.0,1,1,1,1,1,1
LONSUM_A21A_0020,train,8,8,0,3,5,0,0,3,4,0,2,0.625,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0021,val,14,14,0,3,10,1,0,3,4,1,4,0.7142857142857143,0.07142857142857142,0.0,1,1,1,1,1,1
LONSUM_A21A_0022,train,8,8,0,6,2,0,0,3,2,0,1,0.25,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0023,train,16,16,0,0,16,0,0,0,4,0,5,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0024,train,5,5,0,0,4,1,0,0,4,1,1,0.8,0.2,0.0,1,1,1,1,1,1
LONSUM_A21A_0025,train,12,12,0,0,9,3,0,0,4,3,3,0.75,0.25,0.0,1,1,1,1,1,1
LONSUM_A21A_0026,test,9,9,0,3,3,3,0,3,2,3,2,0.3333333333333333,0.3333333333333333,0.0,1,1,1,1,1,1
LONSUM_A21A_0027,train,21,21,0,0,11,10,0,0,4,4,3,0.5238095238095238,0.47619047619047616,0.0,1,1,1,1,1,1
LONSUM_A21A_0028,test,18,18,0,1,15,2,0,1,4,2,4,0.8333333333333334,0.1111111111111111,0.0,1,1,1,1,1,1
LONSUM_A21A_0029,train,16,16,0,4,9,3,0,4,4,3,3,0.5625,0.1875,0.0,1,1,1,1,1,1
LONSUM_A21A_0030,train,3,3,0,3,0,0,0,3,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0031,train,16,16,0,3,13,0,0,3,4,0,4,0.8125,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0032,train,2,2,0,0,2,0,0,0,2,0,1,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0033,train,10,10,0,0,8,2,0,0,4,2,3,0.8,0.2,0.0,1,1,1,1,1,1
LONSUM_A21A_0034,train,17,17,1,2,10,4,1,2,4,3,3,0.5882352941176471,0.23529411764705882,0.058823529411764705,1,1,1,1,1,1
LONSUM_A21A_0035,train,16,16,0,0,14,2,0,0,4,2,4,0.875,0.125,0.0,1,1,1,1,1,1
LONSUM_A21A_0036,train,15,15,0,3,12,0,0,3,4,0,4,0.8,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0037,train,5,5,0,0,0,5,0,0,0,4,0,0.0,1.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0038,val,16,16,0,4,3,9,0,3,3,4,1,0.1875,0.5625,0.0,1,1,1,1,1,1
LONSUM_A21A_0039,train,12,12,0,0,12,0,0,0,4,0,4,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0040,train,10,10,0,0,10,0,0,0,4,0,3,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0041,train,6,6,0,0,6,0,0,0,4,0,2,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0042,train,5,5,0,0,3,2,0,0,3,2,1,0.6,0.4,0.0,1,1,1,1,1,1
LONSUM_A21A_0043,train,9,9,0,0,7,2,0,0,4,2,2,0.7777777777777778,0.2222222222222222,0.0,1,1,1,1,1,1
LONSUM_A21A_0044,train,16,16,0,2,14,0,0,2,4,0,5,0.875,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0045,train,12,12,3,3,6,0,3,3,3,0,3,0.5,0.0,0.25,1,1,1,1,1,1
LONSUM_A21A_0046,val,4,4,0,0,3,1,0,0,3,1,1,0.75,0.25,0.0,1,1,1,1,1,1
LONSUM_A21A_0047,train,14,14,0,0,10,4,0,0,4,2,3,0.7142857142857143,0.2857142857142857,0.0,1,1,1,1,1,1
LONSUM_A21A_0048,train,15,15,0,6,9,0,0,4,4,0,4,0.6,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0049,test,7,7,0,0,4,3,0,0,4,3,1,0.5714285714285714,0.42857142857142855,0.0,1,1,1,1,1,1
LONSUM_A21A_0050,train,19,19,0,8,7,4,0,4,4,3,3,0.3684210526315789,0.21052631578947367,0.0,1,1,1,1,1,1
LONSUM_A21A_0051,test,14,14,0,0,14,0,0,0,4,0,4,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0052,train,8,8,0,0,8,0,0,0,4,0,3,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0053,test,12,12,2,1,7,2,2,1,4,2,2,0.5833333333333334,0.16666666666666666,0.16666666666666666,1,1,1,1,1,1
LONSUM_A21A_0054,val,15,15,0,7,7,1,0,3,3,1,3,0.4666666666666667,0.06666666666666667,0.0,1,1,1,1,1,1
LONSUM_A21A_0055,test,11,11,0,1,9,1,0,1,4,1,3,0.8181818181818182,0.09090909090909091,0.0,0,0,0,0,0,0
LONSUM_A21A_0056,train,13,13,0,0,13,0,0,0,4,0,4,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0057,train,3,3,0,0,2,1,0,0,2,1,1,0.6666666666666666,0.3333333333333333,0.0,1,1,1,1,1,1
LONSUM_A21A_0058,train,18,18,0,6,7,5,0,4,4,4,3,0.3888888888888889,0.2777777777777778,0.0,1,1,1,1,1,1
LONSUM_A21A_0059,train,18,18,0,0,14,4,0,0,4,3,5,0.7777777777777778,0.2222222222222222,0.0,0,0,0,0,0,0
LONSUM_A21A_0060,train,12,12,0,3,9,0,0,3,4,0,3,0.75,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0061,val,11,11,3,0,8,0,3,0,4,0,3,0.7272727272727273,0.0,0.2727272727272727,1,1,1,1,1,1
LONSUM_A21A_0062,val,14,14,0,6,6,2,0,4,4,2,2,0.42857142857142855,0.14285714285714285,0.0,1,1,1,1,1,1
LONSUM_A21A_0063,train,20,20,0,2,13,5,0,2,4,3,5,0.65,0.25,0.0,1,1,1,1,1,1
LONSUM_A21A_0064,train,7,7,2,0,5,0,2,0,3,0,2,0.7142857142857143,0.0,0.2857142857142857,1,1,1,1,1,1
LONSUM_A21A_0065,train,13,13,0,0,10,3,0,0,4,2,3,0.7692307692307693,0.23076923076923078,0.0,1,1,1,1,1,1
LONSUM_A21A_0066,train,13,13,0,2,7,4,0,2,4,4,2,0.5384615384615384,0.3076923076923077,0.0,1,1,1,1,1,1
LONSUM_A21A_0067,test,18,18,0,5,11,2,0,2,4,2,3,0.6111111111111112,0.1111111111111111,0.0,1,1,1,1,1,1
LONSUM_A21A_0068,train,17,17,0,4,13,0,0,3,4,0,5,0.7647058823529411,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0069,train,5,5,0,0,1,4,0,0,1,3,1,0.2,0.8,0.0,1,1,1,1,1,1
LONSUM_A21A_0070,train,12,12,0,5,5,2,0,3,4,2,2,0.4166666666666667,0.16666666666666666,0.0,1,1,1,1,1,1
LONSUM_A21A_0071,train,8,8,0,1,7,0,0,1,4,0,2,0.875,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0072,train,1,1,0,0,1,0,0,0,1,0,1,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0073,train,2,2,0,0,1,1,0,0,1,1,1,0.5,0.5,0.0,1,1,1,1,1,1
LONSUM_A21A_0074,train,9,9,0,0,7,2,0,0,4,2,2,0.7777777777777778,0.2222222222222222,0.0,1,1,1,1,1,1
LONSUM_A21A_0075,train,11,11,0,0,10,1,0,0,4,1,3,0.9090909090909091,0.09090909090909091,0.0,1,1,1,1,1,1
LONSUM_A21A_0076,val,11,11,0,1,10,0,0,1,4,0,3,0.9090909090909091,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0077,train,7,7,0,0,3,4,0,0,3,4,1,0.42857142857142855,0.5714285714285714,0.0,1,1,1,1,1,1
LONSUM_A21A_0078,val,16,16,0,5,7,4,0,4,4,3,3,0.4375,0.25,0.0,1,1,1,1,1,1
LONSUM_A21A_0079,train,8,8,0,0,8,0,0,0,4,0,3,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0080,train,5,5,0,0,5,0,0,0,3,0,2,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0081,train,7,7,0,0,5,2,0,0,4,2,2,0.7142857142857143,0.2857142857142857,0.0,1,1,1,1,1,1
LONSUM_A21A_0082,train,6,6,0,0,5,1,0,0,4,1,2,0.8333333333333334,0.16666666666666666,0.0,1,1,1,1,1,1
LONSUM_A21A_0083,train,16,16,0,0,16,0,0,0,4,0,5,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0084,test,4,4,0,0,4,0,0,0,3,0,2,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0085,train,2,2,0,0,1,1,0,0,1,1,1,0.5,0.5,0.0,1,1,1,1,1,1
LONSUM_A21A_0086,test,10,10,0,1,7,2,0,1,4,1,3,0.7,0.2,0.0,1,1,1,1,1,1
LONSUM_A21A_0087,test,8,8,0,0,8,0,0,0,4,0,3,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0088,train,18,18,0,7,11,0,0,4,4,0,4,0.6111111111111112,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0089,test,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0090,train,10,10,0,0,7,3,0,0,4,2,2,0.7,0.3,0.0,1,1,1,1,1,1
LONSUM_A21A_0091,val,16,16,0,0,15,1,0,0,4,1,4,0.9375,0.0625,0.0,0,0,0,0,0,0
LONSUM_A21A_0092,train,12,12,0,0,12,0,0,0,4,0,4,1.0,0.0,0.0,0,0,0,0,0,0
LONSUM_A21A_0093,val,7,7,0,0,7,0,0,0,4,0,3,1.0,0.0,0.0,1,1,1,1,1,1
LONSUM_A21A_0094,test,12,12,2,1,8,1,2,1,4,1,3,0.6666666666666666,0.08333333333333333,0.16666666666666666,1,1,1,1,1,1
LONSUM_A21A_0095,train,12,12,0,0,10,2,0,0,4,2,3,0.8333333333333334,0.16666666666666666,0.0,1,1,1,1,1,1
LONSUM_A21A_0096,train,8,8,0,0,8,0,0,0,3,0,3,1.0,0.0,0.0,0,0,0,0,0,0
LONSUM_A21A_0097,val,5,5,0,0,2,3,0,0,2,2,1,0.4,0.6,0.0,1,1,1,1,1,1
LONSUM_A21A_0098,train,9,9,0,4,3,2,0,3,3,2,1,0.3333333333333333,0.2222222222222222,0.0,1,1,1,1,1,1
LONSUM_A21A_0099,test,15,15,0,0,14,1,0,0,4,1,4,0.9333333333333333,0.06666666666666667,0.0,0,0,0,0,0,0
