tree_id,n_dets,n_sides,naive_B1,naive_B2,naive_B3,naive_B4,naive_total,corrected_B1,corrected_B2,corrected_B3,corrected_B4,corrected_total,visibility_B1,visibility_B2,visibility_B3,visibility_B4,visibility_total,adaptive_visibility_B1,adaptive_visibility_B2,adaptive_visibility_B3,adaptive_visibility_B4,adaptive_visibility_total,adaptive_corrected_B1,adaptive_corrected_B2,adaptive_corrected_B3,adaptive_corrected_B4,adaptive_corrected_total,v6_selector_B1,v6_selector_B2,v6_selector_B3,v6_selector_B4,v6_selector_total,stacking_density_v7_B1,stacking_density_v7_B2,stacking_density_v7_B3,stacking_density_v7_B4,stacking_density_v7_total,stacking_bracketed_v7_B1,stacking_bracketed_v7_B2,stacking_bracketed_v7_B3,stacking_bracketed_v7_B4,stacking_bracketed_v7_total,entropy_modulated_v8_B1,entropy_modulated_v8_B2,entropy_modulated_v8_B3,entropy_modulated_v8_B4,entropy_modulated_v8_total,v8_entropy_stacking_B1,v8_entropy_stacking_B2,v8_entropy_stacking_B3,v8_entropy_stacking_B4,v8_entropy_stacking_total,density_scaled_vis_B1,density_scaled_vis_B2,density_scaled_vis_B3,density_scaled_vis_B4,density_scaled_vis_total,class_aware_vis_B1,class_aware_vis_B2,class_aware_vis_B3,class_aware_vis_B4,class_aware_vis_total,side_coverage_B1,side_coverage_B2,side_coverage_B3,side_coverage_B4,side_coverage_total,hybrid_vis_corr_B1,hybrid_vis_corr_B2,hybrid_vis_corr_B3,hybrid_vis_corr_B4,hybrid_vis_corr_total,ordinal_prior_B1,ordinal_prior_B2,ordinal_prior_B3,ordinal_prior_B4,ordinal_prior_total,relaxed_match_B1,relaxed_match_B2,relaxed_match_B3,relaxed_match_B4,relaxed_match_total,best_visibility_grid_B1,best_visibility_grid_B2,best_visibility_grid_B3,best_visibility_grid_B4,best_visibility_grid_total,best_class_aware_grid_B1,best_class_aware_grid_B2,best_class_aware_grid_B3,best_class_aware_grid_B4,best_class_aware_grid_total,best_relaxed_grid_B1,best_relaxed_grid_B2,best_relaxed_grid_B3,best_relaxed_grid_B4,best_relaxed_grid_total,best_ensemble_grid_B1,best_ensemble_grid_B2,best_ensemble_grid_B3,best_ensemble_grid_B4,best_ensemble_grid_total,naive_mean_ensemble_B1,naive_mean_ensemble_B2,naive_mean_ensemble_B3,naive_mean_ensemble_B4,naive_mean_ensemble_total
DAMIMAS_A21B_0157,26,4,1,6,14,5,26,1,3,8,3,15,1,3,7,3,14,1,4,8,3,16,1,4,8,3,16,1,4,8,3,16,1,4,8,3,16,1,4,8,3,16,1,4,8,3,16,1,4,8,3,16,1,3,7,3,14,1,4,9,3,17,1,3,7,3,14,1,3,7,3,14,1,3,7,3,14,1,3,1,1,6,1,3,8,3,15,1,4,8,3,16,1,4,3,2,10,1,4,8,3,16,1,3,7,3,14
DAMIMAS_A21B_0158,17,4,2,2,7,6,17,1,1,4,4,10,1,1,4,3,9,1,1,4,3,9,1,1,4,4,10,1,1,4,4,10,1,1,4,3,9,1,1,4,3,9,1,1,4,4,10,1,1,4,4,10,1,1,4,3,9,1,1,4,3,9,1,1,4,3,9,1,1,4,3,9,1,1,4,3,9,1,1,1,1,4,1,1,4,3,9,1,1,4,3,9,1,1,1,1,4,1,1,4,3,9,1,1,4,3,9
DAMIMAS_A21B_0159,9,4,1,1,2,5,9,1,1,1,3,6,1,1,1,3,6,1,1,1,3,6,0,1,1,3,5,0,1,1,3,5,0,1,1,3,5,1,1,1,3,6,1,1,1,3,6,1,1,1,3,6,1,1,1,3,6,1,1,1,3,6,1,1,1,3,6,1,1,1,3,6,1,1,1,3,6,1,1,1,1,4,1,1,1,3,6,1,1,1,3,6,1,1,1,1,4,1,1,1,3,6,1,1,1,3,6
DAMIMAS_A21B_0160,13,4,3,4,5,1,13,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,2,2,3,1,8,1,1,1,1,4,2,2,3,1,8,2,2,3,1,8,1,1,2,1,5,1,2,3,1,7,2,2,3,1,8
DAMIMAS_A21B_0161,24,4,0,1,19,4,24,0,1,11,2,14,0,1,10,2,13,0,1,11,2,14,0,1,11,3,15,0,1,11,3,15,0,1,11,3,15,0,1,11,3,15,0,1,11,3,15,0,1,11,3,15,0,1,10,2,13,0,1,12,2,15,0,1,10,2,13,0,1,10,2,13,0,1,10,2,13,0,1,1,1,3,0,1,10,2,13,0,1,11,2,14,0,1,1,1,3,0,1,11,2,14,0,1,10,2,13
DAMIMAS_A21B_0162,18,4,0,0,8,10,18,0,0,4,6,10,0,0,4,5,9,0,0,5,6,11,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,6,10,0,0,4,5,9,0,0,5,5,10,0,0,4,5,9,0,0,4,5,9,0,0,4,5,9,0,0,1,1,2,0,0,4,5,9,0,0,5,5,10,0,0,1,1,2,0,0,4,6,10,0,0,4,5,9
DAMIMAS_A21B_0163,31,4,5,16,7,3,31,3,9,4,2,18,3,9,4,2,18,3,9,4,2,18,3,10,4,2,19,3,10,4,2,19,3,10,4,2,19,3,10,4,2,19,3,10,4,2,19,3,10,4,2,19,3,9,4,2,18,3,10,4,2,19,3,9,4,2,18,3,9,4,2,18,3,9,4,2,18,1,1,1,1,4,3,9,4,2,18,3,9,4,2,18,1,1,1,1,4,3,9,4,2,18,3,8,4,2,17
DAMIMAS_A21B_0164,24,4,3,3,6,12,24,2,2,3,7,14,2,2,3,6,13,2,2,4,7,15,2,2,3,8,15,2,2,3,8,15,2,2,3,7,14,2,2,3,7,14,2,2,4,7,15,2,2,4,7,15,2,2,3,6,13,2,2,4,6,14,2,2,3,6,13,2,2,3,7,14,2,2,3,6,13,1,1,1,1,4,2,2,3,6,13,2,2,4,6,14,2,1,1,1,5,2,2,3,7,14,2,2,3,6,13
DAMIMAS_A21B_0165,23,4,2,5,12,4,23,1,3,7,2,13,1,3,6,2,12,1,3,7,2,13,1,3,7,3,14,1,3,7,2,13,1,3,7,2,13,1,3,7,2,13,1,3,7,3,14,1,3,7,3,14,1,3,6,2,12,1,3,7,2,13,1,3,6,2,12,1,3,6,2,12,1,3,6,2,12,1,1,1,1,4,1,3,6,2,12,1,3,7,2,13,1,1,1,1,4,1,3,7,2,13,1,3,6,2,12
DAMIMAS_A21B_0166,18,4,4,1,10,3,18,2,1,6,2,11,2,1,5,2,10,2,1,6,2,11,2,1,6,2,11,2,1,6,2,11,2,1,6,2,11,2,1,6,3,12,2,1,6,3,12,2,1,6,3,12,2,1,5,2,10,2,1,6,2,11,2,1,5,3,11,2,1,5,2,10,2,1,5,2,10,1,1,1,3,6,2,1,5,2,10,2,1,6,2,11,1,1,1,3,6,2,1,6,2,11,2,1,5,2,10
DAMIMAS_A21B_0167,22,4,5,10,6,1,22,3,6,3,1,13,3,5,3,1,12,3,6,4,1,14,3,6,3,1,13,3,6,3,1,13,3,6,3,1,13,3,6,3,1,13,3,6,3,1,13,3,6,3,1,13,3,5,3,1,12,3,6,4,1,14,3,5,3,1,12,3,5,3,1,12,3,5,3,1,12,1,1,1,1,4,3,5,3,1,12,3,6,3,1,13,1,1,1,1,4,3,6,3,1,13,3,5,3,1,12
DAMIMAS_A21B_0168,24,4,3,6,4,11,24,2,3,2,7,14,2,3,2,6,13,2,3,2,6,13,2,4,2,7,15,2,4,2,7,15,2,4,2,7,15,2,4,2,7,15,2,4,2,7,15,2,4,2,7,15,2,3,2,6,13,2,4,2,6,14,2,3,2,6,13,2,3,2,6,13,2,3,2,6,13,1,1,1,1,4,2,3,2,6,13,2,3,2,6,13,1,3,1,1,6,2,3,2,6,13,2,3,2,6,13
DAMIMAS_A21B_0169,28,4,1,2,20,5,28,1,1,11,3,16,1,1,11,3,16,1,1,12,3,17,1,1,12,3,17,1,1,12,3,17,1,1,11,3,16,1,2,11,3,17,1,2,11,3,17,1,2,11,3,17,1,1,11,3,16,1,1,12,3,17,1,2,11,3,17,1,1,11,3,16,1,1,11,3,16,1,2,1,1,5,1,1,11,3,16,1,1,12,3,17,1,2,1,2,6,1,1,12,3,17,1,1,10,3,15
DAMIMAS_A21B_0170,25,4,1,3,9,12,25,1,2,5,7,15,1,2,5,6,14,1,2,5,7,15,1,2,5,8,16,1,2,5,8,16,1,2,5,8,16,1,2,5,8,16,1,2,5,8,16,1,2,5,8,16,1,2,5,6,14,1,2,6,6,15,1,2,5,6,14,1,2,5,7,15,1,2,5,6,14,1,1,1,1,4,1,2,5,6,14,1,2,5,6,14,1,3,1,1,6,1,2,5,7,15,1,2,5,6,14
DAMIMAS_A21B_0171,13,4,0,10,3,0,13,0,6,2,0,8,0,5,2,0,7,0,5,2,0,7,0,5,2,0,7,0,5,2,0,7,0,5,2,0,7,0,5,2,0,7,0,5,2,0,7,0,5,2,0,7,0,5,2,0,7,0,6,2,0,8,0,5,2,0,7,0,5,2,0,7,0,5,2,0,7,0,1,1,0,2,0,5,2,0,7,0,6,2,0,8,0,1,3,0,4,0,5,2,0,7,0,5,2,0,7
DAMIMAS_A21B_0172,20,4,2,5,5,8,20,1,3,3,5,12,1,3,3,4,11,1,3,3,5,12,1,3,3,5,12,1,3,3,5,12,1,3,3,5,12,1,3,3,5,12,1,3,3,5,12,1,3,3,5,12,1,3,3,4,11,1,3,3,4,11,1,3,3,4,11,1,3,3,4,11,1,3,3,4,11,1,1,1,1,4,1,3,3,4,11,1,3,3,4,11,1,1,1,1,4,1,3,3,5,12,1,3,3,4,11
DAMIMAS_A21B_0173,23,4,4,2,16,1,23,2,1,9,1,13,2,1,8,1,12,2,1,9,1,13,2,1,9,1,13,2,1,9,1,13,2,1,9,1,13,2,2,9,1,14,2,2,9,1,14,2,2,9,1,14,2,1,8,1,12,2,1,10,1,14,2,2,8,1,13,2,1,8,1,12,2,0,9,1,12,1,2,1,1,5,2,1,9,1,13,2,1,9,1,13,1,2,1,1,5,2,1,9,1,13,2,1,8,1,12
DAMIMAS_A21B_0174,26,4,4,0,9,13,26,2,0,5,8,15,2,0,5,7,14,2,0,5,8,15,2,0,5,8,15,2,0,5,8,15,2,0,5,8,15,2,0,5,8,15,2,0,5,8,15,2,0,5,8,15,2,0,5,7,14,2,0,6,7,15,2,0,5,7,14,2,0,5,7,14,2,0,5,7,14,1,0,1,1,3,2,0,5,7,14,2,0,5,7,14,2,0,1,1,4,2,0,5,8,15,2,0,5,7,14
DAMIMAS_A21B_0175,22,4,4,12,6,0,22,2,7,3,0,12,2,6,3,0,11,2,7,4,0,13,2,7,3,0,12,2,7,3,0,12,2,7,3,0,12,2,7,3,0,12,2,7,3,0,12,2,7,3,0,12,2,6,3,0,11,2,7,4,0,13,2,6,3,0,11,2,6,3,0,11,2,6,3,0,11,1,1,1,0,3,2,6,3,0,11,2,7,3,0,12,1,1,1,0,3,2,7,3,0,12,2,6,3,0,11
DAMIMAS_A21B_0176,18,4,4,3,5,6,18,2,2,3,4,11,2,2,3,3,10,2,2,3,3,10,2,2,3,4,11,2,2,3,4,11,2,2,3,4,11,2,2,3,4,11,2,2,3,4,11,2,2,3,4,11,2,2,3,3,10,2,2,3,3,10,2,2,3,3,10,2,2,3,3,10,2,2,3,3,10,1,1,1,1,4,2,2,3,3,10,2,2,3,3,10,1,2,1,1,5,2,2,3,3,10,2,2,3,3,10
DAMIMAS_A21B_0177,22,4,0,5,13,4,22,0,3,7,2,12,0,3,7,2,12,0,3,8,2,13,0,3,7,2,12,0,3,7,2,12,0,3,7,2,12,0,3,7,2,12,0,3,7,2,12,0,3,7,2,12,0,3,7,2,12,0,3,8,2,13,0,3,7,2,12,0,3,7,2,12,0,2,8,2,12,0,1,1,1,3,0,3,7,2,12,0,3,8,2,13,0,3,2,1,6,0,3,7,2,12,0,3,7,2,12
DAMIMAS_A21B_0178,19,4,2,3,5,9,19,1,2,3,5,11,1,2,3,5,11,1,2,3,5,11,1,2,3,5,11,1,2,3,5,11,1,2,3,5,11,1,2,3,5,11,1,2,3,6,12,1,2,3,6,12,1,2,3,5,11,1,2,3,5,11,1,2,3,5,11,1,2,3,5,11,1,1,4,5,11,1,1,1,1,4,1,2,3,5,11,1,2,3,5,11,2,3,1,3,9,1,2,3,5,11,1,2,3,5,11
DAMIMAS_A21B_0179,21,4,3,8,10,0,21,2,4,6,0,12,2,4,5,0,11,2,5,6,0,13,2,5,6,0,13,2,5,6,0,13,2,5,6,0,13,2,5,6,0,13,2,5,6,0,13,2,5,6,0,13,2,4,5,0,11,2,5,6,0,13,2,4,5,0,11,2,4,5,0,11,2,4,5,0,11,1,1,1,0,3,2,4,5,0,11,2,5,6,0,13,2,1,1,0,4,2,5,6,0,13,2,4,5,0,11
DAMIMAS_A21B_0180,24,4,0,4,11,9,24,0,2,6,5,13,0,2,6,5,13,0,2,6,5,13,0,2,6,6,14,0,2,6,6,14,0,2,6,6,14,0,2,6,6,14,0,2,6,6,14,0,2,6,6,14,0,2,6,5,13,0,2,7,5,14,0,2,6,5,13,0,2,6,5,13,0,2,6,5,13,0,1,1,1,3,0,2,6,5,13,0,2,6,5,13,0,2,1,1,4,0,2,6,5,13,0,2,6,5,13
DAMIMAS_A21B_0181,21,4,0,0,17,4,21,0,0,9,2,11,0,0,9,2,11,0,0,10,2,12,0,0,10,2,12,0,0,10,2,12,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,11,2,13,0,0,9,2,11,0,0,9,2,11,0,0,9,2,11,0,0,1,1,2,0,0,9,2,11,0,0,10,2,12,0,0,1,1,2,0,0,10,2,12,0,0,9,2,11
DAMIMAS_A21B_0182,20,4,2,5,8,5,20,1,3,4,3,11,1,3,4,3,11,1,3,5,3,12,1,3,5,3,12,1,3,5,3,12,1,3,4,3,11,2,3,4,3,12,2,3,4,3,12,2,3,4,3,12,1,3,4,3,11,1,3,5,3,12,2,3,4,3,12,1,3,4,3,11,1,3,4,3,11,2,1,1,1,5,1,3,4,3,11,1,3,5,3,12,2,1,1,1,5,1,3,5,3,12,1,3,4,3,11
DAMIMAS_A21B_0183,24,4,3,13,7,1,24,2,7,4,1,14,2,7,4,1,14,2,8,4,1,15,2,8,4,1,15,2,8,4,1,15,2,7,4,1,14,2,7,4,1,14,2,7,4,1,14,2,7,4,1,14,2,7,4,1,14,2,8,4,1,15,2,7,4,1,14,2,7,4,1,14,2,7,4,1,14,1,1,1,1,4,2,7,4,1,14,2,8,4,1,15,2,1,1,1,5,2,8,4,1,15,2,7,4,1,14
DAMIMAS_A21B_0184,11,4,2,7,2,0,11,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,4,1,0,6,1,1,1,0,3,1,4,1,0,6,1,4,1,0,6,2,1,1,0,4,1,4,1,0,6,1,4,1,0,6
DAMIMAS_A21B_0185,20,4,1,3,12,4,20,1,2,7,2,12,1,2,6,2,11,1,2,7,2,12,1,2,7,2,12,1,2,6,2,11,1,2,7,2,12,1,2,7,2,12,1,2,7,3,13,1,2,7,3,13,1,2,6,2,11,1,2,7,2,12,1,2,6,2,11,1,2,6,2,11,1,2,6,2,11,1,1,1,1,4,1,2,6,2,11,1,2,7,2,12,1,1,1,1,4,1,2,7,2,12,1,2,6,2,11
DAMIMAS_A21B_0186,15,4,4,1,9,1,15,2,1,5,1,9,2,1,5,1,9,2,1,5,1,9,2,1,5,1,9,2,1,5,1,9,2,1,5,1,9,2,1,5,1,9,2,1,5,1,9,2,1,5,1,9,2,1,5,1,9,2,1,6,1,10,2,1,5,1,9,2,1,5,1,9,2,2,4,1,9,1,1,1,1,4,2,1,5,1,9,2,1,5,1,9,4,1,2,1,8,2,1,5,1,9,2,1,5,1,9
DAMIMAS_A21B_0187,7,4,2,4,1,0,7,1,2,1,0,4,1,2,1,0,4,1,2,0,0,3,1,2,1,0,4,1,2,1,0,4,1,2,1,0,4,1,2,1,0,4,1,2,1,0,4,1,2,1,0,4,1,2,1,0,4,1,2,1,0,4,1,2,1,0,4,1,2,1,0,4,1,1,2,0,4,1,1,1,0,3,1,2,1,0,4,1,2,1,0,4,2,1,1,0,4,1,2,1,0,4,1,2,1,0,4
DAMIMAS_A21B_0188,11,4,4,0,2,5,11,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,2,0,1,3,6,1,0,1,1,3,2,0,1,3,6,2,0,1,3,6,1,0,2,1,4,2,0,1,3,6,2,0,1,3,6
DAMIMAS_A21B_0189,10,4,5,3,2,0,10,3,2,1,0,6,3,2,1,0,6,3,2,1,0,6,2,2,1,0,5,2,2,1,0,5,2,2,1,0,5,2,2,1,0,5,2,2,1,0,5,2,2,1,0,5,3,2,1,0,6,3,2,1,0,6,3,2,1,0,6,3,2,1,0,6,3,2,1,0,6,1,1,1,0,3,3,2,1,0,6,3,2,1,0,6,1,1,1,0,3,2,2,1,0,5,3,2,1,0,6
DAMIMAS_A21B_0190,17,4,2,4,8,3,17,1,2,4,2,9,1,2,4,2,9,1,2,5,2,10,1,2,4,2,9,1,2,4,2,9,1,2,4,2,9,1,2,4,2,9,1,2,4,2,9,1,2,4,2,9,1,2,4,2,9,1,2,5,2,10,1,2,4,2,9,1,2,4,2,9,1,2,4,2,9,1,1,1,1,4,1,2,4,2,9,1,2,5,2,10,1,1,1,1,4,1,2,4,2,9,1,2,4,2,9
DAMIMAS_A21B_0191,13,4,5,7,1,0,13,3,4,1,0,8,3,4,1,0,8,3,4,1,0,8,2,4,1,0,7,2,4,1,0,7,2,4,1,0,7,2,4,1,0,7,2,4,1,0,7,2,4,1,0,7,3,4,1,0,8,3,4,1,0,8,3,4,1,0,8,3,4,1,0,8,3,4,1,0,8,1,1,1,0,3,3,4,1,0,8,3,4,1,0,8,1,1,1,0,3,2,4,1,0,7,3,4,1,0,8
DAMIMAS_A21B_0192,12,4,0,0,5,7,12,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,1,1,2,0,0,3,4,7,0,0,3,4,7,0,0,1,1,2,0,0,3,4,7,0,0,3,4,7
DAMIMAS_A21B_0193,24,4,0,0,20,4,24,0,0,11,2,13,0,0,11,2,13,0,0,12,2,14,0,0,12,3,15,0,0,11,2,13,0,0,11,2,13,0,0,11,2,13,0,0,11,3,14,0,0,11,3,14,0,0,11,2,13,0,0,12,2,14,0,0,11,2,13,0,0,11,2,13,0,0,11,2,13,0,0,1,1,2,0,0,11,2,13,0,0,12,2,14,0,0,1,1,2,0,0,12,2,14,0,0,10,2,12
DAMIMAS_A21B_0194,13,4,0,0,6,7,13,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,4,4,8,0,0,3,4,7,0,0,3,4,7,0,0,3,4,7,0,0,1,1,2,0,0,3,4,7,0,0,3,4,7,0,0,1,1,2,0,0,3,4,7,0,0,3,4,7
DAMIMAS_A21B_0195,19,4,8,8,3,0,19,4,4,2,0,10,4,4,2,0,10,5,5,2,0,12,4,4,2,0,10,4,4,2,0,10,4,4,2,0,10,4,4,2,0,10,4,4,2,0,10,4,4,2,0,10,4,4,2,0,10,4,5,2,0,11,4,4,2,0,10,4,4,2,0,10,4,4,2,0,10,1,1,1,0,3,4,4,2,0,10,4,5,2,0,11,1,1,1,0,3,4,4,2,0,10,4,4,2,0,10
DAMIMAS_A21B_0196,14,4,1,4,4,5,14,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,0,2,2,3,7,0,2,2,3,7,0,2,2,3,7,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,1,1,1,1,4,1,2,2,3,8,1,2,2,3,8,1,1,1,1,4,1,2,2,3,8,1,2,2,3,8
DAMIMAS_A21B_0197,15,4,0,1,11,3,15,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,7,2,10,0,1,6,2,9,0,1,6,2,9,0,1,6,2,9,0,1,1,1,3,0,1,6,2,9,0,1,6,2,9,0,1,1,1,3,0,1,6,2,9,0,1,6,2,9
DAMIMAS_A21B_0198,17,4,2,0,12,3,17,1,0,7,2,10,1,0,6,2,9,1,0,7,2,10,1,0,7,2,10,1,0,7,2,10,1,0,7,2,10,1,0,7,2,10,1,0,7,2,10,1,0,7,2,10,1,0,6,2,9,1,0,7,2,10,1,0,6,2,9,1,0,6,2,9,1,0,6,2,9,1,0,1,1,3,1,0,6,2,9,1,0,7,2,10,1,0,1,1,3,1,0,7,2,10,1,0,6,2,9
DAMIMAS_A21B_0199,21,4,3,12,6,0,21,2,7,3,0,12,2,6,3,0,11,2,7,4,0,13,2,7,3,0,12,2,7,3,0,12,2,7,3,0,12,2,7,3,0,12,2,7,3,0,12,2,7,3,0,12,2,6,3,0,11,2,7,4,0,13,2,6,3,0,11,2,6,3,0,11,2,6,3,0,11,1,1,1,0,3,2,6,3,0,11,2,7,3,0,12,1,1,1,0,3,2,7,3,0,12,2,6,3,0,11
DAMIMAS_A21B_0200,11,4,2,2,5,2,11,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,2,3,1,7,1,2,3,1,7,1,2,3,1,7,1,1,3,1,6,1,1,3,1,6,1,2,3,1,7,1,1,3,1,6,1,1,3,1,6,1,2,1,1,5,1,1,3,1,6,1,1,3,1,6,1,2,1,1,5,1,1,3,1,6,1,1,3,1,6
DAMIMAS_A21B_0201,20,4,3,0,15,2,20,2,0,8,1,11,2,0,8,1,11,2,0,9,1,12,2,0,8,1,11,2,0,8,1,11,2,0,8,1,11,2,0,8,1,11,2,0,8,1,11,2,0,8,1,11,2,0,8,1,11,2,0,9,1,12,2,0,8,1,11,2,0,8,1,11,2,0,8,1,11,1,0,1,1,3,2,0,8,1,11,2,0,9,1,12,1,0,1,1,3,2,0,8,1,11,2,0,8,1,11
DAMIMAS_A21B_0202,9,4,2,1,5,1,9,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,3,1,6,1,1,1,1,4,1,1,3,1,6,1,1,3,1,6,1,1,1,1,4,1,1,3,1,6,1,1,3,1,6
DAMIMAS_A21B_0203,13,4,0,12,1,0,13,0,7,1,0,8,0,6,1,0,7,0,6,1,0,7,0,6,1,0,7,0,6,1,0,7,0,6,1,0,7,0,6,1,0,7,0,6,1,0,7,0,6,1,0,7,0,6,1,0,7,0,7,1,0,8,0,6,1,0,7,0,6,1,0,7,0,6,1,0,7,0,1,1,0,2,0,6,1,0,7,0,7,1,0,8,0,1,1,0,2,0,6,1,0,7,0,6,1,0,7
DAMIMAS_A21B_0204,19,4,5,4,6,4,19,3,2,3,2,10,3,2,3,2,10,3,2,3,2,10,3,2,3,2,10,3,2,3,2,10,2,2,3,2,9,2,2,3,2,9,3,2,3,3,11,3,2,3,3,11,3,2,3,2,10,3,2,4,2,11,3,2,3,2,10,3,2,3,2,10,3,2,3,2,10,1,1,1,1,4,3,2,3,2,10,3,2,3,2,10,1,1,1,1,4,3,2,3,2,10,3,2,3,2,10
DAMIMAS_A21B_0205,15,4,0,1,14,0,15,0,1,8,0,9,0,1,7,0,8,0,1,8,0,9,0,1,8,0,9,0,1,8,0,9,0,1,7,0,8,0,1,7,0,8,0,1,7,0,8,0,1,7,0,8,0,1,7,0,8,0,1,9,0,10,0,1,7,0,8,0,1,7,0,8,0,1,7,0,8,0,1,1,0,2,0,1,8,0,9,0,1,8,0,9,0,1,1,0,2,0,1,8,0,9,0,1,7,0,8
DAMIMAS_A21B_0206,21,4,0,5,15,1,21,0,3,8,1,12,0,3,8,1,12,0,3,9,1,13,0,3,9,1,13,0,3,8,1,12,0,3,8,1,12,0,3,8,1,12,0,3,8,1,12,0,3,8,1,12,0,3,8,1,12,0,3,9,1,13,0,3,8,1,12,0,3,8,1,12,0,3,8,1,12,0,1,1,1,3,0,3,8,1,12,0,3,9,1,13,0,1,1,1,3,0,3,9,1,13,0,3,8,1,12
DAMIMAS_A21B_0207,20,4,7,9,4,0,20,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,3,5,2,0,10,4,5,2,0,11,4,6,2,0,12,4,5,2,0,11,4,5,2,0,11,4,5,2,0,11,1,1,1,0,3,4,5,2,0,11,4,5,2,0,11,1,1,1,0,3,4,5,2,0,11,4,5,2,0,11
DAMIMAS_A21B_0208,22,4,3,6,6,7,22,2,3,3,4,12,2,3,3,4,12,2,4,4,4,14,2,3,3,4,12,2,3,3,4,12,2,3,3,4,12,2,3,3,4,12,2,3,3,4,12,2,3,3,4,12,2,3,3,4,12,2,4,4,4,14,2,3,3,4,12,2,3,3,4,12,2,3,3,4,12,1,1,1,1,4,2,3,3,4,12,2,3,3,4,12,2,1,1,1,5,2,3,3,4,12,2,3,3,4,12
DAMIMAS_A21B_0209,16,4,0,3,12,1,16,0,2,7,1,10,0,2,6,1,9,0,2,7,1,10,0,2,7,1,10,0,2,7,1,10,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,2,7,1,10,0,2,6,1,9,0,2,6,1,9,0,2,6,1,9,0,1,1,1,3,0,2,6,1,9,0,2,7,1,10,0,2,1,1,4,0,2,7,1,10,0,2,6,1,9
DAMIMAS_A21B_0210,18,4,3,2,7,6,18,2,1,4,4,11,2,1,4,3,10,2,1,4,3,10,2,1,4,4,11,2,1,4,4,11,1,1,4,4,10,2,1,4,4,11,2,1,4,4,11,2,1,4,4,11,2,1,4,3,10,2,1,4,3,10,2,1,4,3,10,2,1,4,3,10,2,1,4,3,10,2,1,1,1,5,2,1,4,3,10,2,1,4,3,10,2,2,2,2,8,2,1,4,3,10,2,1,4,3,10
DAMIMAS_A21B_0211,24,4,6,12,5,1,24,3,7,3,1,14,3,6,3,1,13,4,7,3,1,15,3,7,3,1,14,3,7,3,1,14,3,7,3,1,14,3,7,3,1,14,3,7,3,1,14,3,7,3,1,14,3,6,3,1,13,3,7,3,1,14,3,6,3,1,13,3,6,3,1,13,3,6,3,1,13,1,1,1,1,4,3,6,3,1,13,3,7,3,1,14,1,1,1,1,4,3,7,3,1,14,3,6,3,1,13
