tree_id,bunch_id,bunch_class,n_sides_total,n_sides_bunch,max_dist_allowed,max_normal,max_possible,valid_home,appearance_sides,offending_sides,reason,link_chain,severity
DAMIMAS_A21B_0001,5,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0001,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0002,2,B4,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0002,5,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0002,8,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
DAMIMAS_A21B_0002,9,B1,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-8,lnk-9",warn
DAMIMAS_A21B_0003,5,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-7,lnk-8",warn
DAMIMAS_A21B_0003,6,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0005,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0005,5,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0006,2,B4,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0006,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0009,4,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0010,1,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0010,7,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0011,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0011,4,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0012,1,B1,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0012,4,B4,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0015,1,B1,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0017,5,B4,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0018,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0024,2,B1,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0024,5,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0025,1,B1,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0027,1,B1,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0028,8,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0029,5,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0029,7,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-7,lnk-8",warn
DAMIMAS_A21B_0029,8,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0030,2,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0031,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0037,8,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0038,4,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0041,2,B4,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
DAMIMAS_A21B_0042,1,B1,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0043,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0043,3,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0043,5,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-8,lnk-9",warn
DAMIMAS_A21B_0046,2,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0046,6,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0047,1,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0048,1,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0048,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0049,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0050,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0052,8,B1,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0054,3,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0054,4,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0058,1,B1,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-7,lnk-8",warn
DAMIMAS_A21B_0058,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0059,1,B1,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0059,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0060,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0060,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0060,3,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0061,5,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0062,1,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0062,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0062,5,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0064,4,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0065,1,B1,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0067,3,B1,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0067,6,B4,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0068,3,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0069,1,B1,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0070,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0070,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0071,3,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0071,7,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
DAMIMAS_A21B_0075,1,B1,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0076,1,B1,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0077,2,B1,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0078,5,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0079,1,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0079,6,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0079,9,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
DAMIMAS_A21B_0081,7,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0081,9,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0084,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0085,1,B2,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0085,8,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
DAMIMAS_A21B_0086,7,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0089,8,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0090,2,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0090,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0097,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0099,1,B1,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0099,5,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-8,lnk-9",warn
DAMIMAS_A21B_0101,1,B2,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0102,4,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-7,lnk-8",warn
DAMIMAS_A21B_0102,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0103,6,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0104,3,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0108,6,B1,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0109,1,B2,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0110,1,B4,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0112,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0114,1,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0116,5,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0116,9,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-8,lnk-9",warn
DAMIMAS_A21B_0118,5,B1,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0119,2,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0119,4,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
DAMIMAS_A21B_0119,6,B1,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-1",warn
DAMIMAS_A21B_0120,1,B1,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-5",warn
DAMIMAS_A21B_0121,2,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-8,lnk-9",warn
DAMIMAS_A21B_0121,4,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0123,1,B2,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-6",warn
DAMIMAS_A21B_0123,2,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0124,2,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-11",warn
DAMIMAS_A21B_0124,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-7",warn
DAMIMAS_A21B_0125,2,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-10,lnk-6",warn
DAMIMAS_A21B_0125,3,B3,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-12",warn
DAMIMAS_A21B_0126,5,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-4",warn
DAMIMAS_A21B_0126,6,B1,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-6",warn
DAMIMAS_A21B_0127,4,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-7",warn
DAMIMAS_A21B_0128,3,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0128,6,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-7",warn
DAMIMAS_A21B_0131,2,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-10,lnk-9",warn
DAMIMAS_A21B_0132,4,B1,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-6",warn
DAMIMAS_A21B_0133,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-4",warn
DAMIMAS_A21B_0133,4,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-10,lnk-9",warn
DAMIMAS_A21B_0133,8,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
DAMIMAS_A21B_0134,1,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-8",warn
DAMIMAS_A21B_0134,3,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-2",warn
DAMIMAS_A21B_0134,4,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-7",warn
DAMIMAS_A21B_0135,2,B2,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0135,7,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0136,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-6",warn
DAMIMAS_A21B_0136,7,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-7",warn
DAMIMAS_A21B_0137,8,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-4,lnk-5",warn
DAMIMAS_A21B_0138,1,B2,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-7",warn
DAMIMAS_A21B_0138,3,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-8",warn
DAMIMAS_A21B_0138,5,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-3,lnk-4",warn
DAMIMAS_A21B_0139,1,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-3",warn
DAMIMAS_A21B_0139,4,B4,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-4",warn
DAMIMAS_A21B_0139,5,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-10,lnk-8",warn
DAMIMAS_A21B_0139,6,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-7,lnk-9",warn
DAMIMAS_A21B_0139,8,B2,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-6",warn
DAMIMAS_A21B_0140,5,B4,4,3,1,2,3,sisi_1,"sisi_1,sisi_2,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-0,lnk-13",warn
DAMIMAS_A21B_0141,2,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-3",warn
DAMIMAS_A21B_0141,6,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-12,lnk-9",warn
DAMIMAS_A21B_0141,8,B3,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-6,lnk-7",warn
DAMIMAS_A21B_0141,9,B4,4,3,1,2,3,sisi_3,"sisi_2,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-5,lnk-8",warn
DAMIMAS_A21B_0142,2,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-2,lnk-3",warn
DAMIMAS_A21B_0143,3,B3,4,3,1,2,3,sisi_4,"sisi_1,sisi_3,sisi_4",,valid_but_n_sides_3_exceeds_normal_2,"lnk-10,lnk-7",warn
DAMIMAS_A21B_0143,4,B3,4,3,1,2,3,sisi_2,"sisi_1,sisi_2,sisi_3",,valid_but_n_sides_3_exceeds_normal_2,"lnk-1,lnk-4",warn
