T_y,T_s,lam_s,lam_adj,iou_intra,T_cost,adjacent_only,T_y_opp,mutual_best,per_class_T_y,n,pct_exact,pct_within_1,pct_within_2,mae_total,mae_B1,mae_B2,mae_B3,mae_B4
0.08,2.0,0.0,0.03,0.5,0.110001,False,,False,{'B3': 0.05},197,0.15228426395939088,0.4619289340101523,0.751269035532995,1.8375634517766497,0.3604060913705584,0.5989847715736041,0.9137055837563451,0.5329949238578681
0.08,2.0,0.0,0.03,0.5,0.110001,False,,False,{'B3': 0.07},197,0.1319796954314721,0.4263959390862944,0.6548223350253807,2.0710659898477157,0.3604060913705584,0.5989847715736041,1.1472081218274113,0.5329949238578681
0.08,2.0,0.0,0.03,0.5,0.110001,False,0.03,False,{},197,0.18274111675126903,0.4619289340101523,0.6649746192893401,1.9441624365482233,0.3553299492385787,0.5786802030456852,1.1065989847715736,0.5126903553299492
0.08,2.0,0.0,0.03,0.5,0.110001,False,0.03,False,{'B3': 0.03},197,0.20812182741116753,0.5126903553299492,0.7614213197969543,1.751269035532995,0.3553299492385787,0.5786802030456852,1.0355329949238579,0.5126903553299492
0.08,2.0,0.0,0.03,0.5,0.110001,False,0.03,False,{'B3': 0.05},197,0.16243654822335024,0.5076142131979695,0.766497461928934,1.7715736040609138,0.3553299492385787,0.5786802030456852,0.9441624365482234,0.5126903553299492
0.08,2.0,0.0,0.03,0.5,0.110001,False,0.03,False,{'B3': 0.07},197,0.18274111675126903,0.47715736040609136,0.6903553299492385,1.8883248730964468,0.3553299492385787,0.5786802030456852,1.0304568527918783,0.5126903553299492
0.08,2.0,0.0,0.03,0.5,0.110001,False,,True,{},197,0.015228426395939087,0.17258883248730963,0.3553299492385787,3.3654822335025383,0.5076142131979695,0.7055837563451777,1.736040609137056,0.5685279187817259
0.08,2.0,0.0,0.03,0.5,0.110001,False,,True,{'B3': 0.03},197,0.01015228426395939,0.1319796954314721,0.350253807106599,3.49746192893401,0.5076142131979695,0.7055837563451777,1.8781725888324874,0.5685279187817259
0.08,2.0,0.0,0.03,0.5,0.110001,False,,True,{'B3': 0.05},197,0.015228426395939087,0.16243654822335024,0.3553299492385787,3.3756345177664975,0.5076142131979695,0.7055837563451777,1.7461928934010151,0.5685279187817259
0.08,2.0,0.0,0.03,0.5,0.110001,False,,True,{'B3': 0.07},197,0.015228426395939087,0.17258883248730963,0.3553299492385787,3.3756345177664975,0.5076142131979695,0.7055837563451777,1.7461928934010151,0.5685279187817259
0.08,2.0,0.0,0.03,0.5,0.110001,False,0.03,True,{},197,0.01015228426395939,0.16751269035532995,0.350253807106599,3.4213197969543145,0.5076142131979695,0.7360406091370558,1.7563451776649746,0.5736040609137056
0.08,2.0,0.0,0.03,0.5,0.110001,False,0.03,True,{'B3': 0.03},197,0.005076142131979695,0.1218274111675127,0.3401015228426396,3.5431472081218276,0.5076142131979695,0.7360406091370558,1.8781725888324874,0.5736040609137056
0.08,2.0,0.0,0.03,0.5,0.110001,False,0.03,True,{'B3': 0.05},197,0.005076142131979695,0.15228426395939088,0.350253807106599,3.4568527918781724,0.5076142131979695,0.7360406091370558,1.781725888324873,0.5736040609137056
0.08,2.0,0.0,0.03,0.5,0.110001,False,0.03,True,{'B3': 0.07},197,0.01015228426395939,0.16751269035532995,0.350253807106599,3.4263959390862944,0.5076142131979695,0.7360406091370558,1.7614213197969544,0.5736040609137056
0.08,2.0,0.0,0.08,0.5,0.160001,False,,False,{},197,0.116751269035533,0.43147208121827413,0.6040609137055838,2.1421319796954315,0.3604060913705584,0.6040609137055838,1.2284263959390862,0.5380710659898477
0.08,2.0,0.0,0.08,0.5,0.160001,False,,False,{'B3': 0.03},197,0.16751269035532995,0.4873096446700508,0.7715736040609137,1.8071065989847717,0.3604060913705584,0.6040609137055838,1.0355329949238579,0.5380710659898477
0.08,2.0,0.0,0.08,0.5,0.160001,False,,False,{'B3': 0.05},197,0.15736040609137056,0.4467005076142132,0.751269035532995,1.8477157360406091,0.3604060913705584,0.6040609137055838,0.9035532994923858,0.5380710659898477
0.08,2.0,0.0,0.08,0.5,0.160001,False,,False,{'B3': 0.07},197,0.1319796954314721,0.41624365482233505,0.6395939086294417,2.0913705583756346,0.3604060913705584,0.6040609137055838,1.1573604060913705,0.5380710659898477
0.08,2.0,0.0,0.08,0.5,0.160001,False,0.03,False,{},197,0.17258883248730963,0.45685279187817257,0.649746192893401,1.9695431472081217,0.3553299492385787,0.583756345177665,1.131979695431472,0.5177664974619289
0.08,2.0,0.0,0.08,0.5,0.160001,False,0.03,False,{'B3': 0.03},197,0.20304568527918782,0.5076142131979695,0.7614213197969543,1.7614213197969544,0.3553299492385787,0.583756345177665,1.0355329949238579,0.5177664974619289
0.08,2.0,0.0,0.08,0.5,0.160001,False,0.03,False,{'B3': 0.05},197,0.16243654822335024,0.49238578680203043,0.766497461928934,1.781725888324873,0.3553299492385787,0.583756345177665,0.9441624365482234,0.5177664974619289
0.08,2.0,0.0,0.08,0.5,0.160001,False,0.03,False,{'B3': 0.07},197,0.18274111675126903,0.467005076142132,0.6751269035532995,1.9086294416243654,0.3553299492385787,0.583756345177665,1.0507614213197969,0.5177664974619289
0.08,2.0,0.0,0.08,0.5,0.160001,False,,True,{},197,0.015228426395939087,0.16751269035532995,0.3350253807106599,3.4111675126903553,0.49746192893401014,0.7106598984771574,1.7918781725888324,0.5736040609137056
0.08,2.0,0.0,0.08,0.5,0.160001,False,,True,{'B3': 0.03},197,0.01015228426395939,0.1319796954314721,0.3350253807106599,3.49746192893401,0.49746192893401014,0.7106598984771574,1.8781725888324874,0.5736040609137056
0.08,2.0,0.0,0.08,0.5,0.160001,False,,True,{'B3': 0.05},197,0.015228426395939087,0.16243654822335024,0.3401015228426396,3.401015228426396,0.49746192893401014,0.7106598984771574,1.7715736040609138,0.5736040609137056
0.08,2.0,0.0,0.08,0.5,0.160001,False,,True,{'B3': 0.07},197,0.015228426395939087,0.17258883248730963,0.3350253807106599,3.416243654822335,0.49746192893401014,0.7106598984771574,1.7969543147208122,0.5736040609137056
0.08,2.0,0.0,0.08,0.5,0.160001,False,0.03,True,{},197,0.01015228426395939,0.15736040609137056,0.3299492385786802,3.4771573604060912,0.5025380710659898,0.7411167512690355,1.8071065989847717,0.5786802030456852
0.08,2.0,0.0,0.08,0.5,0.160001,False,0.03,True,{'B3': 0.03},197,0.005076142131979695,0.1218274111675127,0.3248730964467005,3.548223350253807,0.5025380710659898,0.7411167512690355,1.8781725888324874,0.5786802030456852
0.08,2.0,0.0,0.08,0.5,0.160001,False,0.03,True,{'B3': 0.05},197,0.005076142131979695,0.15228426395939088,0.3350253807106599,3.487309644670051,0.5025380710659898,0.7411167512690355,1.8071065989847717,0.5786802030456852
0.08,2.0,0.0,0.08,0.5,0.160001,False,0.03,True,{'B3': 0.07},197,0.01015228426395939,0.16243654822335024,0.3299492385786802,3.4771573604060912,0.5025380710659898,0.7411167512690355,1.8071065989847717,0.5786802030456852
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,,False,{},197,0.1218274111675127,0.4416243654822335,0.6345177664974619,2.0964467005076144,0.350253807106599,0.5939086294416244,1.1979695431472082,0.5431472081218274
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,,False,{'B3': 0.03},197,0.14213197969543148,0.49238578680203043,0.751269035532995,1.8071065989847717,0.350253807106599,0.5939086294416244,1.0304568527918783,0.5431472081218274
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,,False,{'B3': 0.05},197,0.15736040609137056,0.4467005076142132,0.7766497461928934,1.7868020304568528,0.350253807106599,0.5939086294416244,0.868020304568528,0.5431472081218274
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,,False,{'B3': 0.07},197,0.12690355329949238,0.43147208121827413,0.6548223350253807,2.045685279187817,0.350253807106599,0.5939086294416244,1.116751269035533,0.5431472081218274
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,0.03,False,{},197,0.16243654822335024,0.4619289340101523,0.6700507614213198,1.9593908629441625,0.350253807106599,0.583756345177665,1.0964467005076142,0.5177664974619289
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,0.03,False,{'B3': 0.03},197,0.18274111675126903,0.49746192893401014,0.7461928934010152,1.781725888324873,0.350253807106599,0.583756345177665,1.0304568527918783,0.5177664974619289
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,0.03,False,{'B3': 0.05},197,0.18781725888324874,0.48223350253807107,0.766497461928934,1.751269035532995,0.350253807106599,0.583756345177665,0.9086294416243654,0.5177664974619289
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,0.03,False,{'B3': 0.07},197,0.16751269035532995,0.4720812182741117,0.6751269035532995,1.9086294416243654,0.350253807106599,0.583756345177665,1.0253807106598984,0.5177664974619289
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,,True,{},197,0.025380710659898477,0.17258883248730963,0.3604060913705584,3.3299492385786804,0.49746192893401014,0.649746192893401,1.7868020304568528,0.5685279187817259
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,,True,{'B3': 0.03},197,0.015228426395939087,0.14720812182741116,0.3604060913705584,3.4111675126903553,0.49746192893401014,0.649746192893401,1.868020304568528,0.5685279187817259
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,,True,{'B3': 0.05},197,0.025380710659898477,0.17258883248730963,0.38071065989847713,3.2944162436548226,0.49746192893401014,0.649746192893401,1.7614213197969544,0.5685279187817259
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,,True,{'B3': 0.07},197,0.025380710659898477,0.17258883248730963,0.3604060913705584,3.33502538071066,0.49746192893401014,0.649746192893401,1.7918781725888324,0.5685279187817259
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,0.03,True,{},197,0.030456852791878174,0.15736040609137056,0.350253807106599,3.3756345177664975,0.49238578680203043,0.6802030456852792,1.8121827411167513,0.5634517766497462
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,0.03,True,{'B3': 0.03},197,0.015228426395939087,0.13705583756345177,0.350253807106599,3.4416243654822334,0.49238578680203043,0.6802030456852792,1.868020304568528,0.5634517766497462
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,0.03,True,{'B3': 0.05},197,0.02030456852791878,0.15736040609137056,0.3604060913705584,3.3807106598984773,0.49238578680203043,0.6802030456852792,1.8071065989847717,0.5634517766497462
0.08,2.0,0.1,0.0,0.5,0.14931571805599453,False,0.03,True,{'B3': 0.07},197,0.030456852791878174,0.15736040609137056,0.350253807106599,3.3756345177664975,0.49238578680203043,0.6802030456852792,1.8121827411167513,0.5634517766497462
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,,False,{},197,0.1218274111675127,0.4517766497461929,0.6294416243654822,2.1218274111675126,0.3553299492385787,0.5989847715736041,1.1979695431472082,0.5482233502538071
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,,False,{'B3': 0.03},197,0.1319796954314721,0.48223350253807107,0.7563451776649747,1.8274111675126903,0.3553299492385787,0.5989847715736041,1.0456852791878173,0.5482233502538071
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,,False,{'B3': 0.05},197,0.15228426395939088,0.4416243654822335,0.766497461928934,1.8223350253807107,0.3553299492385787,0.5989847715736041,0.8984771573604061,0.5482233502538071
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,,False,{'B3': 0.07},197,0.12690355329949238,0.4365482233502538,0.6548223350253807,2.065989847715736,0.3553299492385787,0.5989847715736041,1.1218274111675126,0.5482233502538071
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,0.03,False,{},197,0.16751269035532995,0.4517766497461929,0.6598984771573604,1.9796954314720812,0.3604060913705584,0.583756345177665,1.0964467005076142,0.5177664974619289
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,0.03,False,{'B3': 0.03},197,0.17766497461928935,0.4873096446700508,0.751269035532995,1.7969543147208122,0.3604060913705584,0.583756345177665,1.0456852791878173,0.5177664974619289
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,0.03,False,{'B3': 0.05},197,0.18781725888324874,0.48223350253807107,0.7563451776649747,1.7563451776649746,0.3604060913705584,0.583756345177665,0.9035532994923858,0.5177664974619289
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,0.03,False,{'B3': 0.07},197,0.17258883248730963,0.4619289340101523,0.6700507614213198,1.9137055837563453,0.3604060913705584,0.583756345177665,1.0101522842639594,0.5177664974619289
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,,True,{},197,0.025380710659898477,0.17258883248730963,0.36548223350253806,3.3807106598984773,0.49746192893401014,0.6548223350253807,1.83248730964467,0.5685279187817259
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,,True,{'B3': 0.03},197,0.005076142131979695,0.15228426395939088,0.37055837563451777,3.4111675126903553,0.49746192893401014,0.6548223350253807,1.8730964467005076,0.5685279187817259
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,,True,{'B3': 0.05},197,0.02030456852791878,0.17258883248730963,0.36548223350253806,3.3604060913705585,0.49746192893401014,0.6548223350253807,1.8020304568527918,0.5685279187817259
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,,True,{'B3': 0.07},197,0.025380710659898477,0.17258883248730963,0.3604060913705584,3.3959390862944163,0.49746192893401014,0.6548223350253807,1.8477157360406091,0.5685279187817259
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,0.03,True,{},197,0.025380710659898477,0.16243654822335024,0.34517766497461927,3.446700507614213,0.49746192893401014,0.6903553299492385,1.8477157360406091,0.5736040609137056
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,0.03,True,{'B3': 0.03},197,0.005076142131979695,0.13705583756345177,0.350253807106599,3.4619289340101522,0.49746192893401014,0.6903553299492385,1.8730964467005076,0.5736040609137056
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,0.03,True,{'B3': 0.05},197,0.015228426395939087,0.16243654822335024,0.34517766497461927,3.4416243654822334,0.49746192893401014,0.6903553299492385,1.83248730964467,0.5736040609137056
0.08,2.0,0.1,0.03,0.5,0.17931571805599453,False,0.03,True,{'B3': 0.07},197,0.025380710659898477,0.16243654822335024,0.3401015228426396,3.4568527918781724,0.49746192893401014,0.6903553299492385,1.8578680203045685,0.5736040609137056
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,,False,{},197,0.1065989847715736,0.4517766497461929,0.6192893401015228,2.1472081218274113,0.3553299492385787,0.6040609137055838,1.218274111675127,0.5482233502538071
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,,False,{'B3': 0.03},197,0.13705583756345177,0.48223350253807107,0.7563451776649747,1.83248730964467,0.3553299492385787,0.6040609137055838,1.0456852791878173,0.5482233502538071
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,,False,{'B3': 0.05},197,0.14720812182741116,0.4365482233502538,0.7614213197969543,1.8477157360406091,0.3553299492385787,0.6040609137055838,0.9086294416243654,0.5482233502538071
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,,False,{'B3': 0.07},197,0.116751269035533,0.4365482233502538,0.6446700507614214,2.1015228426395938,0.3553299492385787,0.6040609137055838,1.1522842639593909,0.5482233502538071
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,0.03,False,{},197,0.16243654822335024,0.4467005076142132,0.6548223350253807,2.00507614213198,0.3604060913705584,0.5888324873096447,1.1269035532994924,0.5177664974619289
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,0.03,False,{'B3': 0.03},197,0.18274111675126903,0.4873096446700508,0.751269035532995,1.8020304568527918,0.3604060913705584,0.5888324873096447,1.0456852791878173,0.5177664974619289
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,0.03,False,{'B3': 0.05},197,0.17766497461928935,0.48223350253807107,0.751269035532995,1.7766497461928934,0.3604060913705584,0.5888324873096447,0.9187817258883249,0.5177664974619289
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,0.03,False,{'B3': 0.07},197,0.17258883248730963,0.45685279187817257,0.6649746192893401,1.9441624365482233,0.3604060913705584,0.5888324873096447,1.0456852791878173,0.5177664974619289
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,,True,{},197,0.025380710659898477,0.16243654822335024,0.3147208121827411,3.472081218274112,0.5025380710659898,0.6751269035532995,1.9035532994923858,0.5736040609137056
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,,True,{'B3': 0.03},197,0.005076142131979695,0.14213197969543148,0.3553299492385787,3.4619289340101522,0.5025380710659898,0.6751269035532995,1.9035532994923858,0.5736040609137056
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,,True,{'B3': 0.05},197,0.02030456852791878,0.16751269035532995,0.3248730964467005,3.4619289340101522,0.5025380710659898,0.6751269035532995,1.883248730964467,0.5736040609137056
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,,True,{'B3': 0.07},197,0.025380710659898477,0.16751269035532995,0.3147208121827411,3.482233502538071,0.5025380710659898,0.6751269035532995,1.9137055837563453,0.5736040609137056
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,0.03,True,{},197,0.025380710659898477,0.15228426395939088,0.30456852791878175,3.5380710659898478,0.5025380710659898,0.7055837563451777,1.9238578680203047,0.5786802030456852
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,0.03,True,{'B3': 0.03},197,0.005076142131979695,0.12690355329949238,0.3401015228426396,3.5076142131979697,0.5025380710659898,0.7055837563451777,1.9035532994923858,0.5786802030456852
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,0.03,True,{'B3': 0.05},197,0.015228426395939087,0.15736040609137056,0.3096446700507614,3.5380710659898478,0.5025380710659898,0.7055837563451777,1.9137055837563453,0.5786802030456852
0.08,2.0,0.1,0.08,0.5,0.22931571805599452,False,0.03,True,{'B3': 0.07},197,0.025380710659898477,0.15736040609137056,0.30456852791878175,3.5380710659898478,0.5025380710659898,0.7055837563451777,1.9238578680203047,0.5786802030456852
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,,False,{},197,0.10152284263959391,0.4213197969543147,0.6142131979695431,2.16751269035533,0.3553299492385787,0.6091370558375635,1.2081218274111676,0.5634517766497462
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,,False,{'B3': 0.03},197,0.18274111675126903,0.48223350253807107,0.7411167512690355,1.8071065989847717,0.3553299492385787,0.6091370558375635,1.0203045685279188,0.5634517766497462
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,,False,{'B3': 0.05},197,0.16243654822335024,0.45685279187817257,0.7309644670050761,1.8223350253807107,0.3553299492385787,0.6091370558375635,0.9035532994923858,0.5634517766497462
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,,False,{'B3': 0.07},197,0.1319796954314721,0.41624365482233505,0.6548223350253807,2.1065989847715736,0.3553299492385787,0.6091370558375635,1.1269035532994924,0.5634517766497462
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,0.03,False,{},197,0.14213197969543148,0.45685279187817257,0.6598984771573604,2.010152284263959,0.3604060913705584,0.5939086294416244,1.116751269035533,0.5279187817258884
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,0.03,False,{'B3': 0.03},197,0.18274111675126903,0.49746192893401014,0.7360406091370558,1.8121827411167513,0.3604060913705584,0.5939086294416244,1.0203045685279188,0.5279187817258884
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,0.03,False,{'B3': 0.05},197,0.20812182741116753,0.48223350253807107,0.7411167512690355,1.766497461928934,0.3604060913705584,0.5939086294416244,0.9035532994923858,0.5279187817258884
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,0.03,False,{'B3': 0.07},197,0.16751269035532995,0.467005076142132,0.6751269035532995,1.9289340101522843,0.3604060913705584,0.5939086294416244,1.0253807106598984,0.5279187817258884
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,,True,{},197,0.04060913705583756,0.17766497461928935,0.4010152284263959,3.1269035532994924,0.4720812182741117,0.6294416243654822,1.634517766497462,0.5431472081218274
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,,True,{'B3': 0.03},197,0.025380710659898477,0.16243654822335024,0.350253807106599,3.3248730964467006,0.4720812182741117,0.6294416243654822,1.8426395939086295,0.5431472081218274
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,,True,{'B3': 0.05},197,0.03553299492385787,0.17258883248730963,0.39086294416243655,3.16751269035533,0.4720812182741117,0.6294416243654822,1.6751269035532994,0.5431472081218274
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,,True,{'B3': 0.07},197,0.030456852791878174,0.18274111675126903,0.39593908629441626,3.1573604060913705,0.4720812182741117,0.6294416243654822,1.6548223350253808,0.5431472081218274
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,0.03,True,{},197,0.025380710659898477,0.16751269035532995,0.3553299492385787,3.263959390862944,0.4873096446700508,0.6802030456852792,1.6802030456852792,0.5583756345177665
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,0.03,True,{'B3': 0.03},197,0.02030456852791878,0.14720812182741116,0.3350253807106599,3.416243654822335,0.4873096446700508,0.6802030456852792,1.8426395939086295,0.5583756345177665
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,0.03,True,{'B3': 0.05},197,0.02030456852791878,0.17258883248730963,0.3401015228426396,3.3248730964467006,0.4873096446700508,0.6802030456852792,1.7411167512690355,0.5583756345177665
0.08,2.0,0.3,0.0,0.5,0.28794515416798355,False,0.03,True,{'B3': 0.07},197,0.030456852791878174,0.16751269035532995,0.3553299492385787,3.269035532994924,0.4873096446700508,0.6802030456852792,1.6852791878172588,0.5583756345177665
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,,False,{},197,0.10152284263959391,0.4213197969543147,0.6192893401015228,2.16751269035533,0.3553299492385787,0.6040609137055838,1.2131979695431472,0.5634517766497462
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,,False,{'B3': 0.03},197,0.17258883248730963,0.47715736040609136,0.7411167512690355,1.8223350253807107,0.3553299492385787,0.6040609137055838,1.0304568527918783,0.5634517766497462
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,,False,{'B3': 0.05},197,0.16751269035532995,0.4467005076142132,0.7360406091370558,1.8223350253807107,0.3553299492385787,0.6040609137055838,0.8984771573604061,0.5634517766497462
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,,False,{'B3': 0.07},197,0.13705583756345177,0.41116751269035534,0.649746192893401,2.1065989847715736,0.3553299492385787,0.6040609137055838,1.1421319796954315,0.5634517766497462
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,0.03,False,{},197,0.13705583756345177,0.4517766497461929,0.6598984771573604,2.020304568527919,0.3604060913705584,0.5888324873096447,1.1218274111675126,0.5279187817258884
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,0.03,False,{'B3': 0.03},197,0.19289340101522842,0.4873096446700508,0.7360406091370558,1.8172588832487309,0.3604060913705584,0.5888324873096447,1.0304568527918783,0.5279187817258884
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,0.03,False,{'B3': 0.05},197,0.20812182741116753,0.47715736040609136,0.7360406091370558,1.7715736040609138,0.3604060913705584,0.5888324873096447,0.9035532994923858,0.5279187817258884
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,0.03,False,{'B3': 0.07},197,0.16243654822335024,0.4619289340101523,0.6751269035532995,1.9340101522842639,0.3604060913705584,0.5888324873096447,1.0253807106598984,0.5279187817258884
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,,True,{},197,0.030456852791878174,0.19796954314720813,0.3756345177664975,3.1370558375634516,0.4720812182741117,0.6294416243654822,1.6243654822335025,0.5532994923857868
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,,True,{'B3': 0.03},197,0.030456852791878174,0.16243654822335024,0.34517766497461927,3.3096446700507616,0.4720812182741117,0.6294416243654822,1.8172588832487309,0.5532994923857868
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,,True,{'B3': 0.05},197,0.03553299492385787,0.18274111675126903,0.37055837563451777,3.1776649746192893,0.4720812182741117,0.6294416243654822,1.6751269035532994,0.5532994923857868
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,,True,{'B3': 0.07},197,0.030456852791878174,0.19796954314720813,0.37055837563451777,3.1624365482233503,0.4720812182741117,0.6294416243654822,1.649746192893401,0.5532994923857868
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,0.03,True,{},197,0.02030456852791878,0.17766497461928935,0.3553299492385787,3.2741116751269037,0.49746192893401014,0.6751269035532995,1.6700507614213198,0.5634517766497462
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,0.03,True,{'B3': 0.03},197,0.025380710659898477,0.14720812182741116,0.3299492385786802,3.401015228426396,0.49746192893401014,0.6751269035532995,1.8172588832487309,0.5634517766497462
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,0.03,True,{'B3': 0.05},197,0.025380710659898477,0.17258883248730963,0.3401015228426396,3.3248730964467006,0.49746192893401014,0.6751269035532995,1.7309644670050761,0.5634517766497462
0.08,2.0,0.3,0.03,0.5,0.3179451541679836,False,0.03,True,{'B3': 0.07},197,0.025380710659898477,0.17766497461928935,0.350253807106599,3.279187817258883,0.49746192893401014,0.6751269035532995,1.6751269035532994,0.5634517766497462
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,,False,{},197,0.09644670050761421,0.43147208121827413,0.6294416243654822,2.16751269035533,0.3553299492385787,0.5989847715736041,1.2131979695431472,0.5583756345177665
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,,False,{'B3': 0.03},197,0.15736040609137056,0.47715736040609136,0.7461928934010152,1.8274111675126903,0.3553299492385787,0.5989847715736041,1.0253807106598984,0.5583756345177665
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,,False,{'B3': 0.05},197,0.17766497461928935,0.4365482233502538,0.7360406091370558,1.83248730964467,0.3553299492385787,0.5989847715736041,0.8984771573604061,0.5583756345177665
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,,False,{'B3': 0.07},197,0.1319796954314721,0.41624365482233505,0.649746192893401,2.1065989847715736,0.3553299492385787,0.5989847715736041,1.1421319796954315,0.5583756345177665
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,0.03,False,{},197,0.13705583756345177,0.4365482233502538,0.649746192893401,2.0406091370558377,0.3604060913705584,0.583756345177665,1.131979695431472,0.5329949238578681
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,0.03,False,{'B3': 0.03},197,0.18274111675126903,0.4873096446700508,0.7411167512690355,1.8121827411167513,0.3604060913705584,0.583756345177665,1.0253807106598984,0.5329949238578681
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,0.03,False,{'B3': 0.05},197,0.20304568527918782,0.47715736040609136,0.7411167512690355,1.766497461928934,0.3604060913705584,0.583756345177665,0.8984771573604061,0.5329949238578681
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,0.03,False,{'B3': 0.07},197,0.15736040609137056,0.4467005076142132,0.6700507614213198,1.9441624365482233,0.3604060913705584,0.583756345177665,1.0253807106598984,0.5329949238578681
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,,True,{},197,0.02030456852791878,0.18274111675126903,0.3553299492385787,3.233502538071066,0.49746192893401014,0.649746192893401,1.6649746192893402,0.5634517766497462
0.08,2.0,0.3,0.08,0.5,0.36794515416798357,False,,True,{'B3': 0.03},197,0.025380710659898477,0.14720812182741116,0.3299492385786802,3.4060913705583755,0.49746192893401014,0.649746192893401,1.8578680203045685,0.5634517766497462
