tree_id,split,M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp,any_pass,winners
LONSUM_A21A_0048,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0049,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0050,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0051,test,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,"M01,M03,M05,M06,M07,M08,M31,vis,sid,gmb,med"
LONSUM_A21A_0052,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0053,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0054,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0055,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0056,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0057,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0058,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0059,train,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,"M16,M19,M30,M33,adp"
LONSUM_A21A_0060,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0061,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0062,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0063,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0064,train,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,vis,sid,gmb,med,adp"
LONSUM_A21A_0065,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0066,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0067,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0068,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0069,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0070,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0071,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0072,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0073,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0074,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0075,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0076,val,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,vis,sid,gmb,med,adp"
LONSUM_A21A_0077,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0078,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0079,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0080,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0081,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0082,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0083,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0084,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0085,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0086,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0087,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0088,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0089,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0090,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0091,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LONSUM_A21A_0092,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LONSUM_A21A_0093,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0094,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0095,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0096,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LONSUM_A21A_0097,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0098,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"M01,M03,M05,M06,M07,M08,M16,M19,M30,M31,M33,vis,sid,gmb,med,adp"
LONSUM_A21A_0099,test,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,"M16,M19,M30,M33,adp"
