tree_id,source,split,n_dets,n_sides,naive_B1,naive_B2,naive_B3,naive_B4,naive_total,corrected_B1,corrected_B2,corrected_B3,corrected_B4,corrected_total,adaptive_corrected_B1,adaptive_corrected_B2,adaptive_corrected_B3,adaptive_corrected_B4,adaptive_corrected_total,density_scaled_vis_B1,density_scaled_vis_B2,density_scaled_vis_B3,density_scaled_vis_B4,density_scaled_vis_total,side_coverage_B1,side_coverage_B2,side_coverage_B3,side_coverage_B4,side_coverage_total,hybrid_vis_corr_B1,hybrid_vis_corr_B2,hybrid_vis_corr_B3,hybrid_vis_corr_B4,hybrid_vis_corr_total,visibility_B1,visibility_B2,visibility_B3,visibility_B4,visibility_total,best_visibility_grid_B1,best_visibility_grid_B2,best_visibility_grid_B3,best_visibility_grid_B4,best_visibility_grid_total,adaptive_visibility_B1,adaptive_visibility_B2,adaptive_visibility_B3,adaptive_visibility_B4,adaptive_visibility_total,class_aware_vis_B1,class_aware_vis_B2,class_aware_vis_B3,class_aware_vis_B4,class_aware_vis_total,relaxed_match_B1,relaxed_match_B2,relaxed_match_B3,relaxed_match_B4,relaxed_match_total,v6_selector_B1,v6_selector_B2,v6_selector_B3,v6_selector_B4,v6_selector_total,v7_stacking_density_B1,v7_stacking_density_B2,v7_stacking_density_B3,v7_stacking_density_B4,v7_stacking_density_total,v7_stacking_bracketed_B1,v7_stacking_bracketed_B2,v7_stacking_bracketed_B3,v7_stacking_bracketed_B4,v7_stacking_bracketed_total,_err_v7_ordinal_b3,v7_ordinal_b3_B1,v7_ordinal_b3_B2,v7_ordinal_b3_B3,v7_ordinal_b3_B4,v7_ordinal_b3_total,v8_entropy_modulated_B1,v8_entropy_modulated_B2,v8_entropy_modulated_B3,v8_entropy_modulated_B4,v8_entropy_modulated_total,v8_entropy_stacking_B1,v8_entropy_stacking_B2,v8_entropy_stacking_B3,v8_entropy_stacking_B4,v8_entropy_stacking_total,v8_b2_b4_boosted_B1,v8_b2_b4_boosted_B2,v8_b2_b4_boosted_B3,v8_b2_b4_boosted_B4,v8_b2_b4_boosted_total,v8_floor_anchor_50_B1,v8_floor_anchor_50_B2,v8_floor_anchor_50_B3,v8_floor_anchor_50_B4,v8_floor_anchor_50_total,v8_per_side_median_B1,v8_per_side_median_B2,v8_per_side_median_B3,v8_per_side_median_B4,v8_per_side_median_total,v8_side_agreement_B1,v8_side_agreement_B2,v8_side_agreement_B3,v8_side_agreement_B4,v8_side_agreement_total,v8_multi_consensus_B1,v8_multi_consensus_B2,v8_multi_consensus_B3,v8_multi_consensus_B4,v8_multi_consensus_total,v9_selector_B1,v9_selector_B2,v9_selector_B3,v9_selector_B4,v9_selector_total,v9_b2_median_v6_B1,v9_b2_median_v6_B2,v9_b2_median_v6_B3,v9_b2_median_v6_B4,v9_b2_median_v6_total,v9_median_strong5_B1,v9_median_strong5_B2,v9_median_strong5_B3,v9_median_strong5_B4,v9_median_strong5_total
DAMIMAS_A21B_0773,txt,,16,4,1,4,9,2,16,1,2,5,1,9,0,2,5,1,8,1,2,5,1,9,1,2,5,2,10,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,3,6,1,11,1,1,1,2,5,0,2,5,1,8,0,2,5,1,8,1,2,5,2,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,5,2,10,1,2,4,2,9,1,2,4,2,9,1,2,4,2,9,0,2,5,1,8,0,2,5,1,8,1,2,5,2,10
DAMIMAS_A21B_0774,txt,,8,4,1,1,6,0,8,1,1,3,0,5,0,1,3,0,4,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5,1,1,4,0,6,1,1,3,0,5,1,1,4,0,6,1,1,1,0,3,0,1,3,0,4,0,1,3,0,4,1,1,3,0,5,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5,1,1,3,0,5,1,1,2,0,4,1,1,3,0,5,1,1,2,0,4,0,1,3,0,4,0,1,3,0,4,1,1,3,0,5
DAMIMAS_A21B_0775,txt,,17,4,0,3,13,1,17,0,2,7,1,10,0,2,7,1,10,0,2,7,1,10,0,2,7,1,10,0,2,7,1,10,0,2,7,1,10,0,2,8,1,11,0,2,8,1,11,0,2,8,1,11,0,2,1,1,4,0,2,7,1,10,0,2,7,1,10,0,2,7,1,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,7,1,10,0,2,7,1,10,0,2,7,1,10,0,2,6,1,9,0,1,4,1,6,0,1,7,1,9,0,1,4,1,6,0,2,7,1,10,0,2,7,1,10,0,2,7,1,10
DAMIMAS_A21B_0776,txt,,17,4,2,2,9,4,17,1,1,5,2,9,1,1,5,2,9,1,1,5,2,9,1,1,5,2,9,1,1,5,2,9,1,1,5,2,9,1,1,5,2,9,1,1,5,2,9,1,1,6,2,10,2,2,1,1,6,1,1,5,2,9,1,1,5,2,9,1,1,5,2,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,1,5,3,10,1,1,5,3,10,1,1,5,2,9,1,1,5,2,9,1,1,4,2,8,1,1,4,2,8,1,1,4,2,8,1,1,5,2,9,1,1,5,2,9,1,1,5,2,9
DAMIMAS_A21B_0777,txt,,18,4,4,1,6,7,18,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,4,4,11,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,3,4,10,2,1,4,4,11,1,1,1,3,6,2,1,3,4,10,2,1,3,4,10,2,1,4,4,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,1,4,5,12,2,1,4,5,12,2,1,4,4,11,2,1,4,4,11,2,1,4,3,10,2,1,4,3,10,2,1,4,3,10,2,1,3,4,10,2,1,3,4,10,2,1,4,4,11
DAMIMAS_A21B_0778,txt,,9,4,0,0,5,4,9,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,1,1,2,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5,0,0,2,2,4,0,0,2,2,4,0,0,2,2,4,0,0,3,2,5,0,0,3,2,5,0,0,3,2,5
DAMIMAS_A21B_0779,txt,,14,4,3,2,8,1,14,2,1,4,1,8,1,1,4,1,7,2,1,4,1,8,2,1,4,1,8,2,1,4,1,8,2,1,4,1,8,2,1,5,1,9,2,1,4,1,8,2,1,5,1,9,1,1,1,1,4,1,1,4,1,7,1,1,4,1,7,1,1,4,1,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,1,4,1,8,2,1,4,1,8,1,1,4,1,7,1,1,3,1,6,1,1,2,1,5,1,1,4,1,7,1,1,2,1,5,1,1,4,1,7,1,1,4,1,7,1,1,4,1,7
DAMIMAS_A21B_0780,json,train,7,4,0,0,1,6,7,0,0,1,4,5,0,0,1,3,4,0,0,1,3,4,0,0,1,3,4,0,0,1,3,4,0,0,1,3,4,0,0,1,3,4,0,0,0,3,3,0,0,1,3,4,0,0,1,1,2,0,0,1,3,4,0,0,1,3,4,0,0,1,3,4,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,1,3,4,0,0,1,3,4,0,0,1,3,4,0,0,1,3,4,0,0,1,2,3,0,0,1,3,4,0,0,1,2,3,0,0,1,3,4,0,0,1,3,4,0,0,1,3,4
DAMIMAS_A21B_0781,json,train,22,4,0,7,9,6,22,0,4,5,4,13,0,4,5,4,13,0,4,5,3,12,0,4,5,3,12,0,4,5,3,12,0,4,5,3,12,0,4,5,3,12,0,4,5,4,13,0,4,6,3,13,0,1,1,1,3,0,4,5,4,13,0,4,5,4,13,0,4,5,4,13,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,4,5,4,13,0,4,5,4,13,0,4,5,3,12,0,3,4,3,10,0,2,3,2,7,0,4,5,3,12,0,2,3,2,7,0,4,5,4,13,0,4,5,4,13,0,4,5,3,12
DAMIMAS_A21B_0782,json,train,7,4,0,0,6,1,7,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,0,0,4,1,5,0,0,1,1,2,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4,0,0,2,1,3,0,0,3,1,4,0,0,2,1,3,0,0,3,1,4,0,0,3,1,4,0,0,3,1,4
DAMIMAS_A21B_0783,json,train,23,4,3,3,13,4,23,2,2,7,2,13,2,2,8,3,15,2,2,7,2,13,2,2,7,2,13,2,2,7,2,13,2,2,7,2,13,2,2,7,2,13,2,2,8,2,14,2,2,8,2,14,3,1,1,1,6,2,2,8,3,15,2,2,8,3,15,2,2,8,3,15,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,2,8,3,15,2,2,8,3,15,2,2,8,2,14,2,2,6,3,13,1,1,4,2,8,1,2,7,2,12,1,1,4,2,8,2,2,8,3,15,2,2,8,3,15,2,2,8,3,15
DAMIMAS_A21B_0784,json,train,13,4,0,6,6,1,13,0,3,3,1,7,0,3,3,1,7,0,3,3,1,7,0,3,3,1,7,0,3,3,1,7,0,3,3,1,7,0,3,3,1,7,0,3,3,1,7,0,4,4,1,9,0,1,1,1,3,0,4,4,1,9,0,3,3,1,7,0,3,3,1,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,3,3,1,7,0,3,3,1,7,0,3,3,1,7,0,3,3,1,7,0,2,2,1,5,0,3,3,1,7,0,2,2,1,5,0,4,4,1,9,0,3,4,1,8,0,3,3,1,7
DAMIMAS_A21B_0785,json,train,14,4,0,4,10,0,14,0,2,6,0,8,0,2,5,0,7,0,2,5,0,7,0,2,5,0,7,0,2,5,0,7,0,2,5,0,7,0,2,6,0,8,0,2,6,0,8,0,2,6,0,8,0,1,1,0,2,0,2,5,0,7,0,2,5,0,7,0,2,5,0,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,5,0,7,0,2,5,0,7,0,2,5,0,7,0,2,4,0,6,0,2,3,0,5,0,2,5,0,7,0,2,3,0,5,0,2,5,0,7,0,2,5,0,7,0,2,5,0,7
DAMIMAS_A21B_0786,json,train,6,4,2,2,2,0,6,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,3
DAMIMAS_A21B_0787,json,train,12,4,0,5,7,0,12,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7,0,1,1,0,2,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,3,4,0,7,0,3,4,0,7,0,2,4,0,6,0,3,3,0,6,0,2,2,0,4,0,2,4,0,6,0,2,2,0,4,0,3,4,0,7,0,3,4,0,7,0,3,4,0,7
DAMIMAS_A21B_0788,json,train,21,4,0,2,14,5,21,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12,0,1,9,3,13,0,2,1,1,4,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12,0,1,6,3,10,0,1,4,2,7,0,1,8,2,11,0,1,4,2,7,0,1,8,3,12,0,1,8,3,12,0,1,8,3,12
DAMIMAS_A21B_0789,json,train,26,4,4,8,7,7,26,2,4,4,4,14,2,5,4,4,15,2,5,4,4,15,2,5,4,4,15,2,5,4,4,15,2,5,4,4,15,2,5,4,4,15,2,5,4,4,15,2,5,4,4,15,1,1,1,1,4,2,5,4,4,15,2,5,4,4,15,2,5,4,4,15,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,5,4,4,15,2,5,4,4,15,2,4,4,4,14,2,4,4,3,13,2,3,3,2,10,2,4,3,4,13,2,3,3,2,10,2,5,4,4,15,2,4,4,4,14,2,4,4,4,14
DAMIMAS_A21B_0790,json,train,15,4,4,0,11,0,15,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8,2,0,7,0,9,1,0,1,0,2,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8,2,0,5,0,7,2,0,4,0,6,2,0,5,0,7,2,0,4,0,6,2,0,6,0,8,2,0,6,0,8,2,0,6,0,8
DAMIMAS_A21B_0791,json,train,9,4,0,2,7,0,9,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,0,2,1,0,3,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5,0,1,3,0,4,0,1,2,0,3,0,1,3,0,4,0,1,2,0,3,0,1,4,0,5,0,1,4,0,5,0,1,4,0,5
DAMIMAS_A21B_0792,json,train,22,4,0,6,14,2,22,0,3,8,1,12,0,3,8,1,12,0,3,8,1,12,0,3,8,2,13,0,3,8,1,12,0,3,8,1,12,0,4,8,1,13,0,4,8,1,13,0,4,9,1,14,0,1,1,2,4,0,3,8,1,12,0,3,8,1,12,0,3,8,2,13,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,3,8,2,13,0,3,8,2,13,0,3,8,2,13,0,3,6,2,11,0,2,4,2,8,0,3,8,2,13,0,2,4,2,8,0,3,8,1,12,0,3,8,1,12,0,3,8,2,13
DAMIMAS_A21B_0794,json,train,20,4,0,4,16,0,20,0,2,9,0,11,0,2,9,0,11,0,2,9,0,11,0,2,9,0,11,0,2,9,0,11,0,2,9,0,11,0,2,10,0,12,0,2,10,0,12,0,3,10,0,13,0,1,1,0,2,0,2,9,0,11,0,2,9,0,11,0,2,9,0,11,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,2,9,0,11,0,2,9,0,11,0,2,9,0,11,0,2,7,0,9,0,1,5,0,6,0,2,8,0,10,0,1,5,0,6,0,2,9,0,11,0,2,9,0,11,0,2,9,0,11
DAMIMAS_A21B_0795,json,train,8,4,2,2,4,0,8,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,2,1,1,0,4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4,1,1,1,0,3,1,1,2,0,4,1,1,1,0,3,1,1,2,0,4,1,1,2,0,4,1,1,2,0,4
DAMIMAS_A21B_0796,json,train,13,4,0,0,11,2,13,0,0,6,1,7,0,0,6,1,7,0,0,6,1,7,0,0,6,1,7,0,0,6,1,7,0,0,6,1,7,0,0,7,1,8,0,0,6,1,7,0,0,7,1,8,0,0,1,1,2,0,0,6,1,7,0,0,6,1,7,0,0,6,1,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,6,1,7,0,0,6,1,7,0,0,6,1,7,0,0,4,1,5,0,0,3,1,4,0,0,6,1,7,0,0,3,1,4,0,0,6,1,7,0,0,6,1,7,0,0,6,1,7
DAMIMAS_A21B_0797,json,train,13,4,2,7,4,0,13,1,4,2,0,7,1,4,2,0,7,1,4,2,0,7,1,4,2,0,7,1,4,2,0,7,1,4,2,0,7,1,4,2,0,7,1,4,2,0,7,1,4,3,0,8,1,1,1,0,3,1,4,3,0,8,1,4,2,0,7,1,4,2,0,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,4,2,0,7,1,4,2,0,7,1,3,2,0,6,1,4,2,0,7,1,3,2,0,6,1,3,2,0,6,1,3,2,0,6,1,4,3,0,8,1,4,3,0,8,1,4,2,0,7
DAMIMAS_A21B_0798,json,train,14,4,2,5,7,0,14,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,2,2,1,0,5,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,3,4,0,8,1,3,4,0,8,1,2,4,0,7,1,3,4,0,8,1,2,3,0,6,1,2,3,0,6,1,2,3,0,6,1,3,4,0,8,1,3,4,0,8,1,3,4,0,8
DAMIMAS_A21B_0799,json,train,15,4,0,0,10,5,15,0,0,6,3,9,0,0,5,3,8,0,0,6,3,9,0,0,6,3,9,0,0,6,3,9,0,0,6,3,9,0,0,6,3,9,0,0,6,3,9,0,0,6,3,9,0,0,1,1,2,0,0,5,3,8,0,0,5,3,8,0,0,5,3,8,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,5,3,8,0,0,5,3,8,0,0,5,3,8,0,0,4,3,7,0,0,3,2,5,0,0,5,2,7,0,0,3,2,5,0,0,5,3,8,0,0,5,3,8,0,0,5,3,8
DAMIMAS_A21B_0800,json,train,17,4,0,5,7,5,17,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,1,1,2,4,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10,0,2,3,2,7,0,2,3,2,7,0,2,3,2,7,0,3,4,3,10,0,3,4,3,10,0,3,4,3,10
DAMIMAS_A21B_0801,json,train,21,4,2,8,4,7,21,1,4,2,4,11,1,5,2,4,12,1,4,2,4,11,1,4,2,4,11,1,4,2,4,11,1,4,2,4,11,1,5,2,4,12,1,5,2,4,12,1,5,2,4,12,2,1,1,1,5,1,5,2,4,12,1,5,2,4,12,1,5,2,4,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,5,2,4,12,1,5,2,4,12,1,4,2,4,11,1,4,2,3,10,1,3,1,2,7,1,4,2,4,11,1,3,1,2,7,1,5,2,4,12,1,4,2,4,11,1,4,2,4,11
DAMIMAS_A21B_0802,json,train,14,4,1,3,4,6,14,1,2,2,4,9,0,2,2,4,8,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,1,2,2,3,8,1,2,2,4,9,1,2,2,3,8,1,2,3,3,9,1,1,1,1,4,0,2,2,4,8,0,2,2,4,8,1,2,2,4,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,2,4,9,1,2,2,4,9,1,2,2,3,8,1,2,2,3,8,1,2,2,2,7,1,2,2,3,8,1,2,2,2,7,0,2,2,4,8,0,2,2,4,8,1,2,2,3,8
DAMIMAS_A21B_0803,json,train,25,4,2,2,13,8,25,1,1,7,5,14,1,1,8,5,15,1,1,7,4,13,1,1,7,4,13,1,1,7,4,13,1,1,7,4,13,1,1,8,5,15,1,1,8,5,15,1,1,8,4,14,2,2,1,1,6,1,1,7,4,13,1,1,7,5,14,1,1,7,5,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,1,8,5,15,1,1,8,5,15,1,1,7,5,14,1,1,6,3,11,1,1,4,2,8,1,1,7,5,14,1,1,4,2,8,1,1,7,4,13,1,1,7,4,13,1,1,7,4,13
DAMIMAS_A21B_0804,json,train,17,4,2,4,9,2,17,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,2,6,1,10,1,1,1,1,4,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9,1,2,4,1,8,1,2,3,1,7,1,2,4,1,8,1,2,3,1,7,1,2,5,1,9,1,2,5,1,9,1,2,5,1,9
DAMIMAS_A21B_0805,json,train,26,4,5,7,7,7,26,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,1,1,1,1,4,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15,3,3,3,3,12,2,2,2,2,8,2,4,4,4,14,2,2,2,2,8,3,4,4,4,15,3,4,4,4,15,3,4,4,4,15
DAMIMAS_A21B_0806,json,train,14,4,2,0,10,2,14,1,0,6,1,8,1,0,5,1,7,1,0,5,1,7,1,0,5,1,7,1,0,5,1,7,1,0,5,1,7,1,0,6,1,8,1,0,6,1,8,1,0,6,1,8,2,0,1,2,5,1,0,5,1,7,1,0,5,1,7,1,0,5,1,7,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,0,5,1,7,1,0,5,1,7,1,0,5,1,7,1,0,4,1,6,1,0,3,1,5,1,0,5,1,7,1,0,3,1,5,1,0,5,1,7,1,0,5,1,7,1,0,5,1,7
DAMIMAS_A21B_0807,json,train,20,4,0,2,2,16,20,0,1,1,10,12,0,1,1,10,12,0,1,1,9,11,0,1,1,9,11,0,1,1,9,11,0,1,1,9,11,0,1,1,10,12,0,1,1,10,12,0,1,1,9,11,0,2,1,1,4,0,1,1,10,12,0,1,1,10,12,0,1,1,10,12,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,1,1,10,12,0,1,1,10,12,0,1,1,9,11,0,1,1,7,9,0,1,1,5,7,0,1,1,9,11,0,1,1,5,7,0,1,1,10,12,0,1,1,10,12,0,1,1,9,11
DAMIMAS_A21B_0808,json,train,22,4,5,3,6,8,22,3,2,3,5,13,3,2,3,5,13,3,2,3,4,12,3,2,3,4,12,3,2,3,4,12,3,2,3,4,12,3,2,4,5,14,3,2,4,5,14,3,2,4,4,13,1,2,1,1,5,3,2,3,5,13,3,2,3,5,13,3,2,3,5,13,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,2,3,5,13,3,2,3,5,13,3,2,3,4,12,3,2,3,4,12,2,1,2,3,8,2,2,3,4,11,2,1,2,3,8,3,2,3,5,13,3,2,3,5,13,3,2,3,4,12
DAMIMAS_A21B_0809,json,val,24,4,5,4,12,3,24,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14,3,3,8,2,16,1,1,1,1,4,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14,3,2,5,2,12,2,2,4,2,10,2,2,6,2,12,2,2,4,2,10,3,2,7,2,14,3,2,7,2,14,3,2,7,2,14
DAMIMAS_A21B_0810,txt,,46,8,2,3,27,14,46,1,2,15,8,26,1,2,19,10,32,1,2,15,7,25,1,2,14,7,24,1,2,16,8,27,1,2,14,7,24,1,2,16,8,27,1,2,16,8,27,1,2,17,7,27,1,1,1,1,4,1,2,19,10,32,1,2,16,9,28,1,2,16,9,28,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,2,16,10,29,1,2,16,10,29,1,2,16,9,28,1,2,11,6,20,1,1,5,3,10,1,1,14,7,23,1,1,5,3,10,1,2,19,10,32,1,2,19,10,32,1,2,16,9,28
DAMIMAS_A21B_0811,txt,,48,8,3,11,32,2,48,2,6,18,1,27,2,8,22,1,33,2,6,18,1,27,2,6,17,1,26,2,7,19,1,29,2,6,17,1,26,2,6,18,1,27,2,7,19,1,29,2,7,20,1,30,1,1,1,1,4,2,8,22,1,33,2,7,20,1,30,2,7,20,1,30,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,7,20,2,31,2,7,20,2,31,2,6,20,1,29,2,4,12,1,19,1,2,5,1,9,1,6,18,1,26,1,2,5,1,9,2,8,22,1,33,2,6,22,1,31,2,6,20,1,29
DAMIMAS_A21B_0812,txt,,39,8,3,15,20,1,39,2,8,11,1,22,2,10,13,1,26,2,8,12,1,23,2,8,11,1,22,2,9,12,1,24,2,8,11,1,22,2,9,12,1,24,2,9,12,1,24,2,9,12,1,24,1,1,1,1,4,2,10,13,1,26,2,9,12,1,24,2,9,12,1,24,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,9,12,1,24,2,9,12,1,24,2,8,12,1,23,2,6,8,1,17,1,4,4,1,10,1,6,10,1,18,1,4,4,1,10,2,10,13,1,26,2,8,13,1,24,2,8,12,1,23
DAMIMAS_A21B_0813,txt,,23,8,3,0,10,10,23,2,0,6,6,14,2,0,6,6,14,2,0,5,5,12,2,0,5,5,12,2,0,5,5,12,2,0,5,5,12,2,0,6,6,14,2,0,6,6,14,2,0,6,5,13,1,0,1,1,3,2,0,6,6,14,2,0,6,6,14,2,0,6,6,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,2,0,6,6,14,2,0,6,6,14,2,0,6,6,14,2,0,4,4,10,1,0,3,2,6,1,0,4,5,10,1,0,3,2,6,2,0,6,6,14,2,0,6,6,14,2,0,6,6,14
DAMIMAS_A21B_0814,txt,,24,8,0,0,20,4,24,0,0,11,2,13,0,0,12,3,15,0,0,11,2,13,0,0,11,2,13,0,0,11,2,13,0,0,11,2,13,0,0,12,2,14,0,0,12,2,14,0,0,12,2,14,0,0,1,1,2,0,0,11,2,13,0,0,11,3,14,0,0,11,3,14,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,0,0,11,3,14,0,0,11,3,14,0,0,11,2,13,0,0,7,2,9,0,0,4,1,5,0,0,9,2,11,0,0,4,1,5,0,0,11,2,13,0,0,11,2,13,0,0,11,2,13
DAMIMAS_A21B_0815,txt,,51,8,2,13,31,5,51,1,7,17,3,28,1,9,21,4,35,1,8,18,3,30,1,7,17,3,28,1,8,19,3,31,1,7,17,3,28,1,8,18,3,30,1,8,18,3,30,1,8,19,3,31,1,1,1,2,5,1,9,21,4,35,1,9,20,4,34,1,9,20,4,34,Y_MEDIANS not computed.,-1,-1,-1,-1,-4,1,9,20,4,34,1,9,20,4,34,1,8,20,3,32,1,6,13,3,23,1,3,5,2,11,1,7,18,2,28,1,3,5,2,11,1,9,21,4,35,1,8,21,4,34,1,8,20,3,32
